Show,Date,FB Likes,Likes Vs.Last Week,FB Talking About,Talking Vs.Last Week,FB Checkins,Checkins vs.Last Week,Twitter Followers,Twitter vs.Last Week,Instagram Followers,IG Followers vs.Last Week,Current,Type,Total Fans Change
Tootsie The Musical,1/27,773,23,334,175,0,0,853,27,"3,209",53,Upcoming,Musical,2.18%
Tootsie The Musical,1/20,750,36,159,50,0,0,826,25,"3,156",36,Upcoming,Musical,2.09%
Tootsie The Musical,1/13,714,25,109,16,0,0,801,13,"3,120",63,Upcoming,Musical,2.23%
Tootsie The Musical,1/6,689,11,93,-31,0,0,788,17,"3,057",4,Upcoming,Musical,0.71%
Tootsie The Musical,12/30,678,119,124,-979,0,0,771,45,"3,053",168,Upcoming,Musical,7.96%
Tootsie The Musical,12/10,559,115,"1,103","1,077",0,0,726,45,"2,885",257,Upcoming,Musical,11.11%
Tootsie The Musical,12/3,444,19,26,12,0,0,681,6,"2,628",11,Upcoming,Musical,0.97%
Tootsie The Musical,11/26,425,16,14,-11,0,0,675,17,"2,617",1,Upcoming,Musical,0.92%
Tootsie The Musical,11/18,409,21,25,-10,0,0,658,10,"2,616",7,Upcoming,Musical,1.04%
Tootsie The Musical,11/12,388,32,35,28,0,0,648,21,"2,609",8,Upcoming,Musical,1.70%
Tootsie The Musical,11/4,356,7,7,-23,0,0,627,24,"2,601",23,Upcoming,Musical,1.53%
Tootsie The Musical,10/28,349,12,30,-2,0,0,603,34,"2,578",32,Upcoming,Musical,2.26%
Tootsie The Musical,10/21,337,9,32,-88,0,0,569,30,"2,546",119,Upcoming,Musical,4.80%
Tootsie The Musical,10/14,328,29,120,"-2,099",0,0,539,33,"2,427",214,Upcoming,Musical,9.15%
Tootsie The Musical,10/7,299,55,"2,219","2,105",0,0,506,52,"2,213",212,Upcoming,Musical,11.82%
Tootsie The Musical,9/30,244,0,114,0,0,0,454,0,"2,001",0,Upcoming,Musical,0%
Waitress,9/29,"115,600",91,"2,332","-27,495","134,635",559,"52,449",198,"243,788",965,Current,Musical,0.31%
Waitress,9/22,"115,509",393,"29,827","24,456","134,076",513,"52,251",281,"242,823",689,Current,Musical,0.33%
Waitress,9/15,"115,116",94,"5,371","2,006","133,563",728,"51,970",400,"242,134","4,739",Current,Musical,1.30%
Waitress,9/8,"115,022",81,"3,365","-1,626","132,835",613,"51,570","51,036","237,395","1,248",Current,Musical,14.89%
Waitress,9/1,"114,941",124,"4,991","-4,115","132,222",733,534,"-50,406","236,147","4,493",Current,Musical,-11.52%
Waitress,8/25,"114,817",270,"9,106",-575,"131,489",651,"50,940",600,"231,654","7,016",Current,Musical,2.02%
Waitress,8/18,"114,547",322,"9,681","6,027","130,838",396,"50,340",417,"224,638","7,435",Current,Musical,2.14%
Waitress,8/11,"114,225",89,"3,654",640,"130,442",413,"49,923",413,"217,203","3,188",Current,Musical,0.98%
Waitress,8/4,"114,136",123,"3,014","-2,497","130,029",383,"49,510",355,"214,015","2,999",Current,Musical,0.93%
Waitress,7/28,"114,013",159,"5,511","-12,412","129,646",364,"49,155",227,"211,016","1,967",Current,Musical,0.63%
Waitress,7/22,"113,854",235,"17,923","13,743","129,282",392,"48,928",383,"209,049","2,851",Current,Musical,0.94%
Waitress,7/14,"113,619",170,"4,180",340,"128,890",300,"48,545",374,"206,198","1,689",Current,Musical,0.61%
Waitress,7/7,"113,449",109,"3,840","-2,051","128,590",357,"48,171",213,"204,509","1,192",Current,Musical,0.42%
Waitress,6/30,"113,340",168,"5,891","-8,378","128,233",399,"47,958",245,"203,317","2,844",Current,Musical,0.90%
Waitress,6/23,"113,172",481,"14,269","7,810","127,834",341,"47,713",512,"200,473","2,990",Current,Musical,1.11%
Waitress,6/16,"112,691",166,"6,459","-6,643","127,493",281,"47,201",345,"197,483","1,033",Current,Musical,0.43%
Waitress,6/9,"112,525",233,"13,102","9,099","127,212",268,"46,856","1,126","196,450","21,912",Current,Musical,7%
Waitress,6/2,"112,292",82,"4,003",802,"126,944",441,"45,730",177,"174,538","1,166",Current,Musical,0.43%
Waitress,5/26,"112,210",106,"3,201",-63,"126,503",449,"45,553",254,"173,372","1,029",Current,Musical,0.42%
Waitress,5/19,"112,104",120,"3,264",-684,"126,054",430,"45,299",237,"172,343","1,087",Current,Musical,0.44%
Waitress,5/12,"111,984",132,"3,948","-1,590","125,624",557,"45,062",126,"171,256","1,284",Current,Musical,0.47%
Waitress,5/5,"111,852",169,"5,538","5,538","125,067",601,"44,936",170,"169,972","1,208",Current,Musical,0.48%
Waitress,4/28,"111,683",181,0,0,"124,466",556,"44,766",324,"168,764","1,555",Current,Musical,0.64%
Waitress,4/21,"111,502",170,0,0,"123,910",604,"44,442",244,"167,209","1,219",Current,Musical,0.51%
Waitress,4/14,"111,332",319,0,"-6,504","123,306",623,"44,198",251,"165,990","1,632",Current,Musical,0.69%
Waitress,4/7,"111,013",168,"6,504","1,750","122,683",820,"43,947",230,"164,358","1,430",Current,Musical,0.58%
Waitress,3/31,"110,845",184,"4,754","-1,102","121,863",667,"43,717",284,"162,928","1,237",Current,Musical,0.54%
Waitress,3/24,"110,661",252,"5,856",506,"121,196",767,"43,433",401,"161,691","2,609",Current,Musical,1.04%
Waitress,3/17,"110,409",309,"5,350","1,470","120,429",699,"43,032",477,"159,082","1,922",Current,Musical,0.87%
Waitress,3/10,"110,100",150,"3,880",446,"119,730",610,"42,555",140,"157,160","1,172",Current,Musical,0.47%
Waitress,3/3,"109,950",134,"3,434","-4,995","119,120",606,"42,415",117,"155,988","1,199",Current,Musical,0.47%
Waitress,2/24,"109,816",244,"8,429","4,146","118,514",602,"42,298",248,"154,789","1,254",Current,Musical,0.57%
Waitress,2/17,"109,572",188,"4,283","-5,862","117,912",611,"42,050",149,"153,535","1,147",Current,Musical,0.49%
Waitress,2/10,"109,384",451,"10,145","3,607","117,301",968,"41,901",418,"152,388","1,878",Current,Musical,0.91%
Waitress,2/3,"108,933",434,"6,538","-1,754","116,333",707,"41,483",235,"150,510","1,279",Current,Musical,0.65%
Waitress,1/27,"108,499",439,"8,292","2,173","115,626",907,"41,248",250,"149,231","1,207",Current,Musical,0.64%
Waitress,1/20,"108,060",448,"6,119",242,"114,719",782,"40,998",209,"148,024","1,235",Current,Musical,0.64%
Waitress,1/13,"107,612",170,"5,877",-323,"113,937",881,"40,789",172,"146,789","1,592",Current,Musical,0.66%
Waitress,1/6,"107,442",82,"6,200",925,"113,056",225,"40,617",54,"145,197","1,141",Current,Musical,0.44%
Waitress,12/30,"107,360",600,"5,275","2,541","112,831","1,546","40,563","1,303","144,056","3,506",Current,Musical,1.89%
Waitress,12/10,"106,760",125,"2,734",412,"111,285",548,"39,260",212,"140,550","1,129",Current,Musical,0.51%
Waitress,12/3,"106,635",106,"2,322",-305,"110,737",495,"39,048",88,"139,421","1,035",Current,Musical,0.43%
Waitress,11/26,"106,529",138,"2,627",180,"110,242",522,"38,960",159,"138,386","1,142",Current,Musical,0.51%
Waitress,11/18,"106,391",140,"2,447","-3,974","109,720",479,"38,801",84,"137,244",949,Current,Musical,0.42%
Waitress,11/12,"106,251",187,"6,421","-33,399","109,241",560,"38,717",92,"136,295",984,Current,Musical,0.45%
Waitress,11/4,"106,064","1,406","39,820","36,521","108,681",600,"38,625",168,"135,311","1,361",Current,Musical,1.06%
Waitress,10/28,"104,658",118,"3,299","1,147","108,081",515,"38,457",93,"133,950","1,095",Current,Musical,0.47%
Waitress,10/21,"104,540",87,"2,152","-3,048","107,566",464,"38,364",98,"132,855","1,307",Current,Musical,0.54%
Waitress,10/14,"104,453",169,"5,200",3,"107,102",511,"38,266",103,"131,548","1,373",Current,Musical,0.60%
Waitress,10/7,"104,284",178,"5,197",772,"106,591",569,"38,163",216,"130,175","1,617",Current,Musical,0.74%
Waitress,9/30,"104,106","2,110","4,425",-860,"106,022","5,726","37,947","1,757","128,558","10,060",Current,Musical,5.43%
Waitress,7/30,"101,996",1,"5,285",-35,"100,296",0,"36,190",0,"118,498","1,578",Current,Musical,0.62%
Waitress,7/23,"101,995",172,"5,320",-401,"100,296",481,"36,190",146,"116,920",959,Current,Musical,0.50%
Waitress,7/16,"101,823",201,"5,721","2,432","99,815",529,"36,044",178,"115,961","1,144",Current,Musical,0.60%
Waitress,7/9,"101,622",117,"3,289","1,301","99,286",664,"35,866",132,"114,817",868,Current,Musical,0.44%
Waitress,7/2,"101,505",132,"1,988","-1,446","98,622",514,"35,734",63,"113,949",657,Current,Musical,0.34%
Waitress,6/25,"101,373",79,"3,434","3,434","98,108","98,108","35,671",58,"113,292",543,Current,Musical,0.27%
Waitress,6/18,"101,294",353,0,"-4,505",0,"-96,737","35,613",145,"112,749","1,374",Current,Musical,0.76%
Waitress,6/11,"100,941",256,"4,505","-3,517","96,737",695,"35,468",173,"111,375","1,979",Current,Musical,0.98%
Waitress,6/4,"100,685",219,"8,022","6,204","96,042",671,"35,295",125,"109,396","1,476",Current,Musical,0.75%
Waitress,5/28,"100,466",97,"1,818","-1,692","95,371",671,"35,170",67,"107,920",555,Current,Musical,0.30%
Waitress,5/21,"100,369",88,"3,510",-186,"94,700",806,"35,103",103,"107,365",507,Current,Musical,0.29%
Waitress,5/14,"100,281",107,"3,696",-30,"93,894",760,"35,000",87,"106,858",550,Current,Musical,0.31%
Waitress,5/7,"100,174",129,"3,726",-19,"93,134",711,"34,913",93,"106,308",526,Current,Musical,0.31%
Waitress,4/30,"100,045",130,"3,745","-4,314","92,423",783,"34,820",177,"105,782",740,Current,Musical,0.44%
Waitress,4/23,"99,915",160,"8,059","1,100","91,640",789,"34,643",212,"105,042",344,Current,Musical,0.30%
Waitress,4/16,"99,755",224,"6,959",823,"90,851",711,"34,431",287,"104,698","1,133",Current,Musical,0.69%
Waitress,4/9,"99,531",171,"6,136","-6,417","90,140",623,"34,144",181,"103,565",949,Current,Musical,0.55%
Waitress,4/2,"99,360",341,"12,553","8,981","89,517",589,"33,963",208,"102,616","1,142",Current,Musical,0.72%
Waitress,3/26,"99,019",243,"3,572","-6,154","88,928",632,"33,755",133,"101,474","1,030",Current,Musical,0.60%
Waitress,3/19,"98,776",439,"9,726",-57,"88,296",723,"33,622",207,"100,444","1,535",Current,Musical,0.95%
Waitress,3/12,"98,337",441,"9,783","5,981","87,573",834,"33,415",205,"98,909","1,026",Current,Musical,0.73%
Waitress,3/5,"97,896",194,"3,802","-2,756","86,739",739,"33,210",165,"97,883",736,Current,Musical,0.48%
Waitress,2/26,"97,702",173,"6,558","-3,405","86,000",863,"33,045",141,"97,147","1,058",Current,Musical,0.61%
Waitress,2/19,"97,529",282,"9,963","5,767","85,137",712,"32,904",228,"96,089","1,656",Current,Musical,0.97%
Waitress,2/12,"97,247",298,"4,196","-1,389","84,425","1,281","32,676",207,"94,433",913,Current,Musical,0.64%
Waitress,2/5,"96,949",247,"5,585","-2,908","83,144","1,102","32,469",245,"93,520",912,Current,Musical,0.63%
Waitress,1/29,"96,702",576,"8,493","-11,133","82,042","1,580","32,224",341,"92,608","1,208",Current,Musical,0.97%
Waitress,1/22,"96,126",927,"19,626","9,533","80,462","1,552","31,883",375,"91,400","1,228",Current,Musical,1.17%
Waitress,1/15,"95,199",288,"10,093","3,561","78,910","1,048","31,508",313,"90,172","1,074",Current,Musical,0.78%
Waitress,1/8,"94,911",224,"6,532","3,628","77,862",963,"31,195",194,"89,098",822,Current,Musical,0.58%
Waitress,1/2,"94,687",219,"2,904","-4,020","76,899","1,132","31,001",168,"88,276",625,Current,Musical,0.48%
Waitress,12/26,"94,468",527,"6,924",-113,"75,767",765,"30,833",154,"87,651",635,Current,Musical,0.62%
Waitress,12/18,"93,941",596,"7,037","-39,502","75,002","1,015","30,679",115,"87,016",647,Current,Musical,0.65%
Waitress,12/11,"93,345","2,721","46,539","35,306","73,987","1,097","30,564",139,"86,369","1,005",Current,Musical,1.87%
Waitress,12/4,"90,624",478,"11,233","5,577","72,890",913,"30,425",196,"85,364","1,059",Current,Musical,0.85%
Waitress,11/27,"90,146",403,"5,656",285,"71,977",918,"30,229",170,"84,305",983,Current,Musical,0.77%
Waitress,11/20,"89,743",329,"5,371","-1,386","71,059",918,"30,059",133,"83,322",784,Current,Musical,0.62%
Waitress,11/13,"89,414",355,"6,757",-43,"70,141","1,086","29,926",168,"82,538",728,Current,Musical,0.62%
Waitress,11/6,"89,059",411,"6,800","1,605","69,055","1,077","29,758",217,"81,810",937,Current,Musical,0.79%
Waitress,10/30,"88,648",213,"5,195",22,"67,978",816,"29,541",171,"80,873",541,Current,Musical,0.47%
Waitress,10/23,"88,435",283,"5,173","1,525","67,162",824,"29,370",147,"80,332","1,065",Current,Musical,0.76%
Waitress,10/16,"88,152",147,"3,648","-4,399","66,338",869,"29,223",106,"79,267",660,Current,Musical,0.47%
Waitress,10/9,"88,005",404,"8,047","-18,017","65,469",799,"29,117",148,"78,607",854,Current,Musical,0.72%
Waitress,10/2,"87,601",825,"26,064","22,164","64,670",764,"28,969",230,"77,753","1,783",Current,Musical,1.48%
Waitress,9/25,"86,776",125,"3,900","-2,434","63,906",769,"28,739",152,"75,970",604,Current,Musical,0.46%
Waitress,9/18,"86,651",258,"6,334","2,863","63,137",796,"28,587",150,"75,366",642,Current,Musical,0.55%
Waitress,9/11,"86,393",280,"3,471","-1,674","62,341",738,"28,437",138,"74,724",726,Current,Musical,0.61%
Waitress,9/4,"86,113",238,"5,145","1,668","61,603",669,"28,299",143,"73,998","1,201",Current,Musical,0.85%
Waitress,8/28,"85,875",246,"3,477","-2,433","60,934",666,"28,156",166,"72,797",675,Current,Musical,0.59%
Waitress,8/21,"85,629",496,"5,910","1,125","60,268",737,"27,990",208,"72,122",948,Current,Musical,0.90%
Waitress,8/14,"85,133",330,"4,785","1,718","59,531",820,"27,782",182,"71,174",787,Current,Musical,0.71%
Waitress,8/7,"84,803",198,"3,067","-2,977","58,711",719,"27,600",143,"70,387",659,Current,Musical,0.55%
Waitress,7/31,"84,605",370,"6,044","-4,951","57,992",798,"27,457",230,"69,728","1,045",Current,Musical,0.91%
Waitress,7/24,"84,235",537,"10,995","5,824","57,194",770,"27,227",123,"68,683",585,Current,Musical,0.70%
Waitress,7/17,"83,698",884,"5,171","-4,465","56,424",865,"27,104",150,"68,098",599,Current,Musical,0.92%
Waitress,7/9,"82,814",463,"9,636","2,264","55,559",837,"26,954",152,"67,499",548,Current,Musical,0.66%
Waitress,7/2,"82,351",304,"7,372","-1,871","54,722",875,"26,802",149,"66,951",740,Current,Musical,0.68%
Waitress,6/25,"82,047",158,"9,243",422,"53,847",481,"26,653",147,"66,211",601,Current,Musical,0.52%
West Side Story,9/29,"1,742",79,"2,933","-2,194",0,0,"1,789",45,"13,707",702,Upcoming,Musical,5.03%
West Side Story,9/22,"1,663",135,"5,127","-1,550",0,0,"1,744",73,"13,005",541,Upcoming,Musical,4.78%
West Side Story,9/15,"1,528",152,"6,677","5,428",0,-654,"1,671",62,"12,464",547,Upcoming,Musical,5.11%
West Side Story,9/8,"1,376",71,"1,249","-1,622",654,654,"1,609",55,"11,917",790,Upcoming,Musical,6.55%
West Side Story,9/1,"1,305",79,"2,871","2,648",0,0,"1,554",113,"11,127",413,Upcoming,Musical,4.52%
West Side Story,8/25,"1,226",4,223,"-1,929",0,-472,"1,441",266,"10,714",734,Upcoming,Musical,8.11%
West Side Story,8/18,"1,222",92,"2,152",-12,472,155,"1,175",18,"9,980",410,Upcoming,Musical,4.39%
West Side Story,8/11,"1,130",84,"2,164","1,086",317,317,"1,157",12,"9,570",256,Upcoming,Musical,3.06%
West Side Story,8/4,"1,046",43,"1,078","-2,067",0,0,"1,145",17,"9,314",380,Upcoming,Musical,3.98%
West Side Story,7/28,"1,003",0,"3,145",0,0,0,"1,128",0,"8,934",0,Upcoming,Musical,0%
Wicked,9/29,"1,288,596",235,"27,524","13,052","302,238",846,"153,524",302,"347,225","1,800",Current,Musical,0.13%
Wicked,9/22,"1,288,361",-120,"14,472","3,656","301,392",758,"153,222",316,"345,425","1,357",Current,Musical,0.09%
Wicked,9/15,"1,288,481",-125,"10,816",519,"300,634","1,140","152,906",149,"344,068","1,071",Current,Musical,0.06%
Wicked,9/8,"1,288,606",-58,"10,297",-598,"299,494","1,034","152,757","101,419","342,997",801,Current,Musical,6.07%
Wicked,9/1,"1,288,664",-107,"10,895","3,116","298,460",729,"51,338","-101,116","342,196",996,Current,Musical,-5.62%
Wicked,8/25,"1,288,771",-117,"7,779","-2,695","297,731",689,"152,454",143,"341,200",972,Current,Musical,0.06%
Wicked,8/18,"1,288,888",-83,"10,474","2,649","297,042",757,"152,311",156,"340,228",997,Current,Musical,0.06%
Wicked,8/11,"1,288,971",-134,"7,825",-899,"296,285",650,"152,155",91,"339,231",776,Current,Musical,0.04%
Wicked,8/4,"1,289,105",-5,"8,724","-4,273","295,635",650,"152,064",91,"338,455",681,Current,Musical,0.04%
Wicked,7/28,"1,289,110",368,"12,997","-7,148","294,985",805,"151,973",191,"337,774",836,Current,Musical,0.08%
Wicked,7/22,"1,288,742",497,"20,145","2,687","294,180",760,"151,782",215,"336,938","1,005",Current,Musical,0.10%
Wicked,7/14,"1,288,245",449,"17,458","-10,477","293,420",632,"151,567",253,"335,933","1,041",Current,Musical,0.10%
Wicked,7/7,"1,287,796",631,"27,935","4,023","292,788",857,"151,314",152,"334,892","1,077",Current,Musical,0.10%
Wicked,6/30,"1,287,165",661,"23,912","1,210","291,931",850,"151,162",220,"333,815","1,810",Current,Musical,0.15%
Wicked,6/23,"1,286,504","1,709","22,702","-2,493","291,081",682,"150,942",227,"332,005","2,490",Current,Musical,0.25%
Wicked,6/16,"1,284,795","1,976","25,195","15,512","290,399",669,"150,715",202,"329,515","1,450",Current,Musical,0.21%
Wicked,6/9,"1,282,819",181,"9,683","-1,006","289,730",641,"150,513",332,"328,065","1,816",Current,Musical,0.13%
Wicked,6/2,"1,282,638",155,"10,689","3,056","289,089",747,"150,181",154,"326,249","1,412",Current,Musical,0.10%
Wicked,5/26,"1,282,483",9,"7,633","-13,741","288,342",666,"150,027",294,"324,837",607,Current,Musical,0.05%
Wicked,5/19,"1,282,474",404,"21,374","13,144","287,676",795,"149,733",355,"324,230","1,081",Current,Musical,0.10%
Wicked,5/12,"1,282,070",147,"8,230","-7,662","286,881",783,"149,378",53,"323,149",836,Current,Musical,0.06%
Wicked,5/5,"1,281,923",204,"15,892","15,892","286,098",648,"149,325",128,"322,313",871,Current,Musical,0.07%
Wicked,4/28,"1,281,719",370,0,0,"285,450",723,"149,197",230,"321,442",816,Current,Musical,0.08%
Wicked,4/21,"1,281,349",363,0,0,"284,727",806,"148,967",205,"320,626",838,Current,Musical,0.08%
Wicked,4/14,"1,280,986",-12,0,"-5,330","283,921",804,"148,762",154,"319,788","1,095",Current,Musical,0.07%
Wicked,4/7,"1,280,998",-67,"5,330",-230,"283,117",680,"148,608",145,"318,693","1,181",Current,Musical,0.07%
Wicked,3/31,"1,281,065",-95,"5,560",-368,"282,437",751,"148,463",90,"317,512","1,203",Current,Musical,0.07%
Wicked,3/24,"1,281,160",-114,"5,928",-670,"281,686",777,"148,373",200,"316,309","1,319",Current,Musical,0.08%
Wicked,3/17,"1,281,274",-171,"6,598","-2,880","280,909",772,"148,173",141,"314,990",942,Current,Musical,0.05%
Wicked,3/10,"1,281,445",-65,"9,478","1,965","280,137",758,"148,032",64,"314,048","1,333",Current,Musical,0.08%
Wicked,3/3,"1,281,510",-94,"7,513","1,557","279,379",712,"147,968",114,"312,715",913,Current,Musical,0.05%
Wicked,2/24,"1,281,604",-12,"5,956","-8,627","278,667",864,"147,854",437,"311,802",982,Current,Musical,0.08%
Wicked,2/17,"1,281,616",-163,"14,583","8,803","277,803",877,"147,417",234,"310,820","1,041",Current,Musical,0.06%
Wicked,2/10,"1,281,779",-197,"5,780",250,"276,926",987,"147,183",128,"309,779","1,285",Current,Musical,0.07%
Wicked,2/3,"1,281,976",-300,"5,530","-8,469","275,939",972,"147,055",133,"308,494",793,Current,Musical,0.04%
Wicked,1/27,"1,282,276",61,"13,999","8,350","274,967","1,026","146,922",279,"307,701","1,627",Current,Musical,0.11%
Wicked,1/20,"1,282,215",-129,"5,649","1,559","273,941",857,"146,643",184,"306,074","1,383",Current,Musical,0.08%
Wicked,1/13,"1,282,344",-55,"4,090","-2,542","273,084","1,014","146,459",227,"304,691","1,644",Current,Musical,0.10%
Wicked,1/6,"1,282,399",-104,"6,632","1,719","272,070",815,"146,232",112,"303,047",680,Current,Musical,0.04%
Wicked,12/30,"1,282,503",-573,"4,913","-1,368","271,255","2,786","146,120",316,"302,367","4,740",Current,Musical,0.26%
Wicked,12/10,"1,283,076",26,"6,281","-7,042","268,469",999,"145,804",198,"297,627","1,987",Current,Musical,0.13%
Wicked,12/3,"1,283,050",-110,"13,323","-6,261","267,470",839,"145,606",213,"295,640","2,735",Current,Musical,0.16%
Wicked,11/26,"1,283,160",70,"19,584",812,"266,631",762,"145,393",232,"292,905","2,454",Current,Musical,0.16%
Wicked,11/18,"1,283,090",161,"18,772","1,737","265,869",807,"145,161",249,"290,451","3,147",Current,Musical,0.21%
Wicked,11/12,"1,282,929",831,"17,035","-98,323","265,062",796,"144,912",-353,"287,304","3,670",Current,Musical,0.24%
Wicked,11/4,"1,282,098","7,832","115,358","42,254","264,266","1,099","145,265","4,717","283,634","11,620",Current,Musical,1.43%
Wicked,10/28,"1,274,266","2,751","73,104","25,097","263,167",867,"140,548",540,"272,014","4,905",Current,Musical,0.49%
Wicked,10/21,"1,271,515","1,813","48,007","20,181","262,300",807,"140,008","1,733","267,109","8,632",Current,Musical,0.73%
Wicked,10/14,"1,269,702",808,"27,826","19,181","261,493",696,"138,275",755,"258,477","1,981",Current,Musical,0.21%
Wicked,10/7,"1,268,894",256,"8,645","-58,098","260,797",634,"137,520",452,"256,496","2,094",Current,Musical,0.17%
Wicked,9/30,"1,268,638","3,880","66,743","53,584","260,163","6,357","137,068","2,273","254,402","16,044",Current,Musical,1.36%
Wicked,7/30,"1,264,758",0,"13,159",0,"253,806",-1,"134,795",-6,"238,358","1,527",Current,Musical,0.09%
Wicked,7/23,"1,264,758",188,"13,159","-4,751","253,807",786,"134,801",136,"236,831","1,983",Current,Musical,0.14%
Wicked,7/16,"1,264,570",353,"17,910","9,933","253,021",579,"134,665","-2,133","234,848","2,645",Current,Musical,0.05%
Wicked,7/9,"1,264,217",79,"7,977","-21,812","252,442",789,"136,798",142,"232,203",880,Current,Musical,0.07%
Wicked,7/2,"1,264,138",671,"29,789","13,713","251,653",837,"136,656",220,"231,323","1,775",Current,Musical,0.16%
Wicked,6/25,"1,263,467",-50,"16,076","16,076","250,816","250,816","136,436",135,"229,548",577,Current,Musical,0.04%
