week_ending,show,this_week_gross,diff_in_dollars,avg_ticket_price,seats_sold,perfs,percent_of_cap,diff_percent_of_cap 
2002-06-23,Beauty and the Beast,"$624,773.00","$49,964.00",$57.49,10868,8,90.03%,4.90%
2002-06-23,Cabaret,"$429,707.00","$26,762.00",$61.96,6935,8,94.23%,4.07%
2002-06-23,Chicago,"$405,758.00","$48,743.00",$52.48,7731,8,66.19%,8.80%
2002-06-23,Contact,"$257,448.00","$29,644.00",$54.39,4733,8,55.45%,6.61%
2002-06-23,Fortune's Fool,"$248,733.00","$14,390.00",$43.91,5665,8,70.74%,4.28%
2002-06-23,Into the Woods,"$510,592.00","$34,897.00",$73.08,6987,8,76.95%,5.26%
2002-06-23,Les Mis¨¦rables,"$377,913.00","-$4,371.00",$50.87,7429,8,65.53%,-1.65%
2002-06-23,Mamma Mia!,"$1,029,746.00","-$4,564.00",$84.22,12227,8,102.03%,-0.03%
2002-06-23,Metamorphoses,"$236,395.00","-$12,750.00",$55.10,4290,8,82.50%,-4.67%
2002-06-23,Morning's at Seven,"$133,900.00","-$93,859.00",$38.00,3524,8,47.67%,-35.85%
2002-06-23,Mostly Sondheim,"$41,932.00",-$733.00,$41.27,1016,1,95.22%,6.37%
2002-06-23,Noises Off,"$267,497.00","$24,095.00",$42.27,6329,8,75.27%,8.33%
2002-06-23,Private Lives,"$405,366.00","-$2,445.00",$56.97,7115,7,76.19%,-0.04%
2002-06-23,Proof,"$202,237.00","$1,131.00",$48.09,4205,8,56.89%,2.71%
2002-06-23,Rent,"$339,303.00","$48,054.00",$48.43,7006,8,74.15%,9.74%
2002-06-23,The Full Monty,"$392,609.00","$60,662.00",$54.66,7183,8,82.53%,18.85%
2002-06-23,"The Goat, or Who Is Sylvia?","$189,277.00","-$1,380.00",$40.14,4715,8,73.31%,-3.20%
2002-06-23,The Graduate,"$494,849.00","$7,664.00",$62.53,7914,8,92.02%,1.95%
2002-06-23,The Lion King,"$1,066,093.00","$1,113.00",$73.45,14515,8,101.19%,0.03%
2002-06-23,The Man Who Had All the Luck,"$288,050.00","$12,869.00",$48.71,5913,8,99.88%,4.66%
2002-06-23,The Phantom of the Opera,"$585,345.00","$31,932.00",$55.48,10550,8,82.06%,2.81%
2002-06-23,The Producers,"$1,148,503.00","$2,500.00",$84.12,13653,8,100.04%,0.93%
2002-06-23,The Tale of the Allergist's Wife,"$221,291.00","$39,021.00",$45.23,4893,8,58.47%,10.38%
2002-06-23,Thoroughly Modern Millie,"$907,390.00","$12,183.00",$71.58,12676,8,100.41%,1.80%
2002-06-23,Topdog / Underdog,"$283,337.00","$16,736.00",$49.78,5692,8,64.16%,4.53%
2002-06-23,Urinetown The Musical,"$274,911.00","-$60,133.00",$75.77,3628,6,95.83%,1.67%
2002-06-16,42nd Street,"$731,504.00","-$11,669.00",$61.24,11944,8,82.35%,-2.20%
2002-06-16,Aida,"$643,324.00","-$25,383.00",$63.38,10150,8,74.85%,5.64%
2002-06-16,Beauty and the Beast,"$574,809.00","$28,371.00",$55.93,10277,8,85.13%,2.41%
2002-06-16,Cabaret,"$402,945.00","-$15,820.00",$60.72,6636,8,90.16%,-2.79%
2002-06-16,Chicago,"$357,015.00","-$28,187.00",$53.26,6703,8,57.39%,-3.92%
2002-06-16,Contact,"$227,804.00","-$6,992.00",$54.64,4169,8,48.84%,-0.90%
2002-06-16,Fortune's Fool,"$234,343.00","-$8,780.00",$44.03,5322,8,66.46%,-3.31%
2002-06-16,Into the Woods,"$475,695.00","$3,690.00",$73.08,6509,8,71.69%,-10.78%
2002-06-16,Les Mis¨¦rables,"$382,284.00","-$5,548.00",$50.20,7615,8,67.18%,-0.35%
2002-06-16,Mamma Mia!,"$1,034,310.00","$12,735.00",$84.56,12231,8,102.06%,0.41%
2002-06-16,Metamorphoses,"$249,145.00","-$6,763.00",$54.96,4533,8,87.17%,0.57%
2002-06-16,Morning's at Seven,"$227,759.00","-$4,021.00",$36.89,6174,8,83.52%,-1.73%
2002-06-16,Noises Off,"$243,402.00","$1,821.00",$43.25,5628,8,66.94%,2.30%
2002-06-16,Private Lives,"$407,811.00","-$17,614.00",$57.29,7118,7,76.23%,-3.72%
2002-06-16,Proof,"$201,106.00","$20,402.00",$50.21,4005,8,54.18%,3.92%
2002-06-16,QED,"$52,054.00","-$55,166.00",$52.11,999,1,93.63%,-2.20%
2002-06-16,Rent,"$291,249.00","$25,027.00",$47.86,6085,8,64.41%,5.59%
2002-06-16,Sweet Smell of Success,"$460,363.00","$85,225.00",$57.78,7967,8,70.03%,15.08%
2002-06-16,The Full Monty,"$331,947.00","-$14,591.00",$59.89,5543,8,63.68%,-5.35%
2002-06-16,"The Goat, or Who Is Sylvia?","$190,657.00","-$21,956.00",$38.74,4921,8,76.51%,-8.33%
2002-06-16,The Graduate,"$487,185.00","-$28,933.00",$62.90,7746,8,90.07%,-5.93%
2002-06-16,The Lion King,"$1,064,980.00","$1,340.00",$73.39,14511,8,101.16%,-0.03%
2002-06-16,The Man Who Had All the Luck,"$275,181.00","$9,699.00",$48.82,5637,8,95.22%,1.18%
2002-06-16,The Phantom of the Opera,"$553,413.00",$982.00,$54.32,10188,8,79.25%,2.75%
2002-06-16,The Producers,"$1,146,003.00","$11,584.00",$84.73,13526,8,99.11%,0.13%
2002-06-16,The Tale of the Allergist's Wife,"$182,270.00","$8,925.00",$45.30,4024,8,48.09%,5.81%
2002-06-16,Thoroughly Modern Millie,"$895,207.00","$62,015.00",$71.91,12449,8,98.61%,6.16%
2002-06-16,Topdog / Underdog,"$266,601.00","$59,952.00",$50.40,5290,8,59.63%,7.49%
2002-06-16,Urinetown The Musical,"$335,044.00","-$32,930.00",$70.49,4753,8,94.16%,-0.47%
2002-06-09,42nd Street,"$743,173.00","$48,108.00",$60.60,12263,8,84.55%,2.90%
2002-06-09,Aida,"$668,707.00","$54,397.00",$71.25,9385,8,69.21%,-4.37%
2002-06-09,Beauty and the Beast,"$546,438.00","$51,617.00",$54.72,9986,8,82.72%,3.98%
2002-06-09,Cabaret,"$418,765.00","$19,865.00",$61.21,6841,8,92.95%,-3.91%
2002-06-09,Chicago,"$385,202.00","$82,409.00",$53.79,7161,8,61.31%,12.48%
2002-06-09,Contact,"$234,796.00","$16,212.00",$55.30,4246,8,49.74%,4.10%
2002-06-09,Fortune's Fool,"$243,123.00","$43,210.00",$43.52,5587,8,69.77%,12.27%
2002-06-09,Into the Woods,"$472,005.00","$42,122.00",$63.03,7488,8,82.47%,4.83%
2002-06-09,Les Mis¨¦rables,"$387,832.00","$2,808.00",$50.66,7655,8,67.53%,-2.06%
2002-06-09,Mamma Mia!,"$1,021,575.00","$10,670.00",$83.86,12182,8,101.65%,0.41%
2002-06-09,Metamorphoses,"$255,908.00","$39,330.00",$56.83,4503,8,86.60%,6.77%
2002-06-09,Morning's at Seven,"$231,780.00","$17,949.00",$36.78,6302,8,85.25%,7.45%
2002-06-09,Noises Off,"$241,581.00","$30,306.00",$44.45,5435,8,64.64%,5.54%
2002-06-09,Private Lives,"$425,425.00","$73,291.00",$56.98,7466,7,79.95%,12.88%
2002-06-09,Proof,"$180,704.00","$13,781.00",$48.64,3715,8,50.26%,5.16%
2002-06-09,QED,"$107,220.00","$61,189.00",$52.43,2045,2,95.83%,13.82%
2002-06-09,Rent,"$266,222.00","$15,902.00",$47.91,5557,8,58.82%,3.24%
2002-06-09,Sweet Smell of Success,"$375,138.00","$43,259.00",$60.01,6251,8,54.95%,4.47%
2002-06-09,The Crucible,"$477,744.00","$77,648.00",$65.36,7309,7,83.20%,11.82%
2002-06-09,The Full Monty,"$346,538.00","$45,285.00",$57.68,6008,8,69.03%,8.25%
2002-06-09,"The Goat, or Who Is Sylvia?","$212,613.00","$58,598.00",$38.96,5457,8,84.84%,18.27%
2002-06-09,The Graduate,"$516,118.00","$12,644.00",$62.51,8256,8,96.00%,4.23%
2002-06-09,The Lion King,"$1,063,640.00","-$6,324.00",$73.28,14515,8,101.19%,-0.02%
2002-06-09,The Man Who Had All the Luck,"$265,482.00","$11,639.00",$47.69,5567,8,94.04%,5.41%
2002-06-09,The Phantom of the Opera,"$552,431.00","$11,871.00",$56.17,9835,8,76.50%,-1.36%
2002-06-09,The Producers,"$1,134,419.00","$4,630.00",$83.98,13509,8,98.98%,0.41%
2002-06-09,The Tale of the Allergist's Wife,"$173,345.00","$21,697.00",$49.00,3538,8,42.28%,5.19%
2002-06-09,Thoroughly Modern Millie,"$833,192.00","$153,394.00",$71.39,11671,8,92.45%,6.12%
2002-06-09,Topdog / Underdog,"$206,649.00","-$44,939.00",$51.05,4048,7,52.14%,-5.67%
2002-06-09,Urinetown The Musical,"$367,974.00","$120,579.00",$68.47,5374,9,94.63%,3.55%
2002-06-02,42nd Street,"$695,065.00","-$63,008.00",$58.69,11842,8,81.65%,-1.60%
2002-06-02,Aida,"$614,310.00","-$76,509.00",$61.57,9977,8,73.58%,-3.26%
2002-06-02,Beauty and the Beast,"$494,821.00","-$126,252.00",$52.05,9506,8,78.74%,-11.40%
2002-06-02,Cabaret,"$398,900.00","-$52,282.00",$55.95,7129,8,96.86%,0.00%
2002-06-02,Chicago,"$302,793.00","-$145,711.00",$53.09,5703,8,48.83%,-22.37%
2002-06-02,Contact,"$218,584.00","-$57,871.00",$56.10,3896,8,45.64%,-10.62%
2002-06-02,Fortune's Fool,"$199,913.00","-$14,364.00",$43.41,4605,8,57.50%,1.58%
2002-06-02,Into the Woods,"$429,883.00","-$50,332.00",$60.98,7050,8,77.64%,-5.56%
2002-06-02,Les Mis¨¦rables,"$385,024.00","-$25,619.00",$48.81,7889,8,69.59%,-6.36%
2002-06-02,Mamma Mia!,"$1,010,905.00","$6,865.00",$83.32,12133,8,101.24%,1.08%
2002-06-02,Metamorphoses,"$216,578.00","-$23,425.00",$52.17,4151,8,79.83%,-1.94%
2002-06-02,Morning's at Seven,"$213,831.00","$3,049.00",$37.18,5751,8,77.80%,2.46%
2002-06-02,Noises Off,"$211,275.00","-$65,242.00",$42.52,4969,8,59.10%,-8.12%
2002-06-02,Private Lives,"$352,134.00","-$90,918.00",$56.22,6263,7,67.07%,-20.42%
2002-06-02,Proof,"$166,923.00","-$34,126.00",$50.07,3334,8,45.10%,-9.86%
2002-06-02,QED,"$46,031.00","-$63,915.00",$52.61,875,1,82.01%,-15.93%
2002-06-02,Rent,"$250,320.00","-$98,116.00",$47.67,5251,8,55.58%,-16.81%
2002-06-02,Sweet Smell of Success,"$331,879.00","-$67,555.00",$57.79,5743,8,50.48%,-6.82%
2002-06-02,The Crucible,"$400,096.00","-$103,135.00",$63.80,6271,7,71.38%,-6.71%
2002-06-02,The Elephant Man,"$169,237.00","$15,811.00",$32.91,5143,8,59.64%,7.03%
2002-06-02,The Full Monty,"$301,253.00","-$77,439.00",$56.95,5290,8,60.78%,-13.75%
2002-06-02,"The Goat, or Who Is Sylvia?","$154,015.00","-$6,726.00",$35.97,4282,8,66.57%,-2.88%
2002-06-02,The Graduate,"$503,474.00","-$23,713.00",$63.80,7892,8,91.77%,-5.33%
2002-06-02,The Lion King,"$1,069,964.00","$1,849.00",$73.70,14518,8,101.21%,-0.02%
2002-06-02,The Man Who Had All the Luck,"$253,843.00","$3,827.00",$48.38,5247,8,88.63%,-2.74%
2002-06-02,The Phantom of the Opera,"$540,560.00","-$38,402.00",$54.00,10010,8,77.86%,-2.20%
2002-06-02,The Producers,"$1,129,789.00","-$102,543.00",$83.98,13453,8,98.57%,-1.34%
2002-06-02,The Tale of the Allergist's Wife,"$151,648.00","-$81,345.00",$48.86,3104,8,37.09%,-18.05%
2002-06-02,Thoroughly Modern Millie,"$679,798.00","-$47,743.00",$62.38,10898,8,86.33%,-4.31%
2002-06-02,Topdog / Underdog,"$251,588.00","-$73,558.00",$49.05,5129,8,57.81%,-15.83%
2002-06-02,Urinetown The Musical,"$247,395.00","-$65,563.00",$61.50,4023,7,91.08%,0.57%
2002-05-26,42nd Street,"$758,073.00","-$18,905.00",$62.78,12075,8,83.25%,0.41%
2002-05-26,Aida,"$690,819.00","$1,665.00",$66.30,10419,8,76.84%,0.28%
2002-05-26,Beauty and the Beast,"$621,073.00","$56,680.00",$57.07,10882,8,90.14%,2.37%
2002-05-26,Cabaret,"$451,182.00","$30,569.00",$63.29,7129,8,96.86%,2.50%
2002-05-26,Chicago,"$448,504.00","$41,099.00",$53.93,8316,8,71.20%,6.26%
2002-05-26,Contact,"$276,455.00","-$9,265.00",$57.57,4802,8,56.26%,0.48%
2002-05-26,Elaine Stritch at Liberty,"$398,148.00","$29,916.00",$61.82,6440,5,96.99%,2.97%
2002-05-26,Fortune's Fool,"$214,277.00","-$6,442.00",$47.85,4478,8,55.92%,-1.02%
2002-05-26,Into the Woods,"$480,215.00","$20,145.00",$63.56,7555,8,83.20%,5.02%
2002-05-26,Les Mis¨¦rables,"$410,643.00","$30,475.00",$47.69,8610,8,75.95%,10.69%
2002-05-26,Mamma Mia!,"$1,004,040.00","$8,370.00",$83.65,12003,8,100.16%,-0.17%
2002-05-26,Metamorphoses,"$240,003.00","$7,340.00",$56.44,4252,8,81.77%,2.62%
2002-05-26,Morning's at Seven,"$210,782.00","-$3,001.00",$37.85,5569,8,75.34%,-4.11%
2002-05-26,Noises Off,"$276,517.00","$13,811.00",$48.92,5652,8,67.22%,1.50%
2002-05-26,Private Lives,"$443,052.00","-$25,562.00",$54.23,8170,7,87.49%,-0.66%
2002-05-26,Proof,"$201,049.00","-$34,770.00",$49.48,4063,8,54.96%,-9.15%
2002-05-26,QED,"$109,946.00",-$295.00,$52.61,2090,2,97.94%,-0.51%
2002-05-26,Rent,"$348,436.00","$18,541.00",$50.95,6839,8,72.39%,0.49%
2002-05-26,Sweet Smell of Success,"$399,434.00","-$26,829.00",$61.27,6519,8,57.30%,-1.55%
2002-05-26,The Crucible,"$503,231.00","$100,611.00",$64.19,7840,8,78.09%,7.22%
2002-05-26,The Elephant Man,"$153,426.00","-$6,315.00",$33.82,4537,8,52.61%,0.67%
2002-05-26,The Full Monty,"$378,692.00","-$43,177.00",$58.38,6487,8,74.53%,-5.92%
2002-05-26,"The Goat, or Who Is Sylvia?","$160,741.00",-$175.00,$35.98,4467,8,69.45%,0.53%
2002-05-26,The Graduate,"$527,187.00","$13,713.00",$63.13,8351,8,97.10%,0.89%
2002-05-26,The Lion King,"$1,068,115.00",$0.00,$73.56,14520,8,101.23%,0.02%
2002-05-26,The Man Who Had All the Luck,"$250,016.00","$5,199.00",$46.22,5409,8,91.37%,0.59%
2002-05-26,The Phantom of the Opera,"$578,962.00","$33,345.00",$56.25,10292,8,80.06%,5.19%
2002-05-26,The Producers,"$1,232,332.00","$87,085.00",$90.37,13636,8,99.91%,0.61%
2002-05-26,The Tale of the Allergist's Wife,"$232,993.00","-$23,551.00",$50.50,4614,8,55.14%,-6.62%
2002-05-26,Thoroughly Modern Millie,"$727,541.00","$36,115.00",$63.59,11442,8,90.64%,2.80%
2002-05-26,Topdog / Underdog,"$325,146.00","-$4,868.00",$49.77,6533,8,73.64%,-4.00%
2002-05-26,Urinetown The Musical,"$312,958.00","$11,670.00",$68.50,4569,8,90.51%,-0.75%
2002-05-19,42nd Street,"$776,978.00","$61,195.00",$64.67,12015,8,82.84%,5.54%
2002-05-19,Aida,"$689,154.00","$34,958.00",$66.39,10381,8,76.56%,3.06%
2002-05-19,Beauty and the Beast,"$564,393.00","$18,981.00",$53.26,10596,8,87.77%,6.39%
2002-05-19,Cabaret,"$420,613.00","$28,242.00",$60.56,6945,8,94.36%,5.94%
2002-05-19,Chicago,"$407,405.00","$36,704.00",$53.71,7585,8,64.94%,5.38%
2002-05-19,Contact,"$285,720.00","$18,643.00",$60.01,4761,8,55.78%,1.11%
2002-05-19,Elaine Stritch at Liberty,"$368,232.00","$75,359.00",$58.98,6243,5,94.02%,22.38%
2002-05-19,Fortune's Fool,"$220,719.00","$19,305.00",$48.40,4560,8,56.94%,5.63%
2002-05-19,Into the Woods,"$460,070.00","$28,356.00",$64.81,7099,8,78.18%,2.17%
2002-05-19,Les Mis¨¦rables,"$380,168.00","$37,376.00",$51.39,7398,8,65.26%,4.60%
2002-05-19,Mamma Mia!,"$995,670.00","-$4,947.00",$82.81,12023,8,100.33%,0.86%
2002-05-19,Metamorphoses,"$232,663.00","$17,291.00",$56.53,4116,8,79.15%,4.03%
2002-05-19,Morning's at Seven,"$213,783.00","$20,441.00",$36.40,5873,8,79.45%,9.60%
2002-05-19,Noises Off,"$262,706.00","$31,562.00",$47.54,5526,8,65.72%,10.67%
2002-05-19,Private Lives,"$468,614.00","$34,724.00",$56.93,8231,7,88.15%,16.92%
2002-05-19,Proof,"$235,819.00","$55,480.00",$49.76,4739,8,64.11%,14.57%
2002-05-19,QED,"$110,241.00","$55,132.00",$52.47,2101,2,98.45%,-0.43%
2002-05-19,Rent,"$329,895.00","$78,525.00",$48.56,6793,8,71.90%,16.26%
2002-05-19,Sweet Smell of Success,"$426,263.00","$38,698.00",$63.67,6695,8,58.85%,5.65%
2002-05-19,The Crucible,"$402,620.00","$27,432.00",$64.67,6226,7,70.87%,15.14%
2002-05-19,The Elephant Man,"$159,741.00","$17,733.00",$35.66,4479,8,51.94%,6.32%
2002-05-19,The Full Monty,"$421,869.00","$102,237.00",$60.25,7002,8,80.45%,15.90%
2002-05-19,"The Goat, or Who Is Sylvia?","$160,916.00","$20,155.00",$36.30,4433,8,68.92%,12.64%
2002-05-19,The Graduate,"$513,474.00","$13,049.00",$62.06,8274,8,96.21%,2.92%
2002-05-19,The Lion King,"$1,068,115.00","$2,010.00",$73.57,14518,8,101.21%,0.03%
2002-05-19,The Man Who Had All the Luck,"$244,817.00","$25,808.00",$45.56,5374,8,90.78%,9.01%
2002-05-19,The Phantom of the Opera,"$545,617.00","$79,908.00",$56.69,9625,8,74.87%,8.64%
2002-05-19,The Producers,"$1,145,247.00","$1,539.00",$84.51,13552,8,99.30%,0.36%
2002-05-19,The Tale of the Allergist's Wife,"$256,544.00","$45,050.00",$49.64,5168,8,61.76%,11.44%
2002-05-19,Thoroughly Modern Millie,"$691,426.00","$79,764.00",$62.35,11089,8,87.84%,3.37%
2002-05-19,Topdog / Underdog,"$330,014.00","$5,582.00",$47.91,6888,8,77.64%,1.63%
2002-05-19,Urinetown The Musical,"$301,288.00","$33,701.00",$65.40,4607,8,91.26%,8.93%
2002-05-12,42nd Street,"$715,783.00","$16,126.00",$63.85,11211,8,77.30%,1.69%
2002-05-12,Aida,"$654,196.00","$17,639.00",$65.64,9967,8,73.50%,0.33%
2002-05-12,Beauty and the Beast,"$545,412.00","$42,135.00",$55.52,9824,8,81.38%,4.14%
2002-05-12,Cabaret,"$392,371.00","$15,104.00",$60.29,6508,8,88.42%,3.98%
2002-05-12,Chicago,"$370,701.00","$17,545.00",$53.28,6957,8,59.56%,3.10%
2002-05-12,Contact,"$267,077.00","$16,259.00",$57.23,4667,8,54.67%,4.40%
2002-05-12,Elaine Stritch at Liberty,"$292,873.00","$8,998.00",$61.57,4757,5,71.64%,2.53%
2002-05-12,Fortune's Fool,"$201,414.00","$9,089.00",$49.02,4109,8,51.31%,0.85%
2002-05-12,Into the Woods,"$431,714.00","$52,510.00",$62.55,6902,8,76.01%,9.61%
2002-05-12,Les Mis¨¦rables,"$342,792.00","$12,300.00",$49.85,6876,8,60.66%,2.08%
2002-05-12,Mamma Mia!,"$1,000,617.00","$15,526.00",$83.94,11921,8,99.47%,1.36%
2002-05-12,Metamorphoses,"$215,372.00","$15,646.00",$55.14,3906,8,75.12%,8.81%
2002-05-12,Morning's at Seven,"$193,342.00",$307.00,$37.45,5163,8,69.85%,-1.19%
2002-05-12,Noises Off,"$231,144.00","$7,560.00",$49.93,4629,8,55.05%,0.60%
2002-05-12,Private Lives,"$433,890.00","$24,467.00",$65.24,6651,7,71.23%,-7.79%
2002-05-12,Proof,"$180,339.00","$8,253.00",$49.25,3662,8,49.54%,3.57%
2002-05-12,QED,"$55,109.00","-$49,438.00",$52.24,1055,1,98.88%,1.93%
2002-05-12,Rent,"$251,370.00","-$8,826.00",$47.82,5257,8,55.64%,-5.93%
2002-05-12,Sweet Smell of Success,"$387,565.00","-$82,957.00",$64.04,6052,8,53.20%,-11.74%
2002-05-12,The Crucible,"$375,188.00","$47,850.00",$67.06,5595,8,55.73%,-0.10%
2002-05-12,The Elephant Man,"$142,008.00","-$20,670.00",$36.10,3934,8,45.62%,-13.19%
2002-05-12,The Full Monty,"$319,632.00","-$38,436.00",$56.89,5618,8,64.55%,-5.60%
2002-05-12,"The Goat, or Who Is Sylvia?","$140,761.00","$18,612.00",$38.88,3620,8,56.28%,5.95%
2002-05-12,The Graduate,"$500,425.00","$16,465.00",$62.37,8023,8,93.29%,0.14%
2002-05-12,The Lion King,"$1,066,105.00","-$145,270.00",$73.46,14513,8,101.18%,0.09%
2002-05-12,The Man Who Had All the Luck,"$219,009.00","$42,055.00",$45.24,4841,8,81.77%,-5.92%
2002-05-12,The Mystery of Charles Dickens,"$98,416.00","$7,451.00",$38.19,2577,8,31.64%,-2.85%
2002-05-12,The Phantom of the Opera,"$465,709.00","-$14,528.00",$54.69,8515,8,66.23%,-0.12%
2002-05-12,The Producers,"$1,143,708.00","$13,035.00",$84.70,13503,8,98.94%,0.55%
2002-05-12,The Tale of the Allergist's Wife,"$211,494.00","$6,672.00",$50.22,4211,8,50.32%,-0.16%
2002-05-12,Thoroughly Modern Millie,"$611,662.00","$101,741.00",$57.36,10663,8,84.47%,8.18%
2002-05-12,Topdog / Underdog,"$324,432.00","$32,914.00",$48.11,6744,8,76.01%,6.10%
2002-05-12,Urinetown The Musical,"$267,587.00","$52,853.00",$64.39,4156,8,82.33%,20.05%
2002-05-05,42nd Street,"$699,657.00","-$98,762.00",$63.80,10966,8,75.61%,-8.28%
2002-05-05,Aida,"$636,557.00","-$35,671.00",$64.16,9922,8,73.17%,-6.03%
2002-05-05,Beauty and the Beast,"$503,277.00","-$81,110.00",$53.98,9324,8,77.24%,-9.49%
2002-05-05,Cabaret,"$377,267.00","-$27,717.00",$60.70,6215,8,84.44%,-6.92%
2002-05-05,Chicago,"$353,156.00","-$90,397.00",$53.55,6595,8,56.46%,-15.06%
2002-05-05,Contact,"$250,818.00","-$43,983.00",$58.45,4291,8,50.27%,-9.70%
2002-05-05,Elaine Stritch at Liberty,"$283,875.00","-$13,610.00",$61.86,4589,5,69.11%,-3.07%
2002-05-05,Fortune's Fool,"$192,325.00","-$22,075.00",$47.59,4041,8,50.46%,-11.31%
2002-05-05,Into the Woods,"$379,204.00","$83,563.00",$62.90,6029,8,66.40%,11.88%
2002-05-05,Les Mis¨¦rables,"$330,492.00","-$40,168.00",$49.77,6641,8,58.58%,-6.68%
2002-05-05,Mamma Mia!,"$985,091.00","-$20,777.00",$83.79,11757,8,98.11%,-2.30%
2002-05-05,Metamorphoses,"$199,726.00","-$12,370.00",$57.93,3448,8,66.31%,-3.61%
2002-05-05,Morning's at Seven,"$193,035.00","$24,340.00",$36.76,5251,8,71.04%,7.88%
2002-05-05,Noises Off,"$223,584.00","-$47,887.00",$48.84,4578,8,54.45%,-10.63%
2002-05-05,Private Lives,"$409,423.00","$65,272.00",$55.48,7379,7,79.02%,0.17%
2002-05-05,Proof,"$172,086.00","-$6,870.00",$50.64,3398,8,45.97%,-4.17%
2002-05-05,QED,"$104,547.00","$7,398.00",$50.53,2069,2,96.95%,5.29%
2002-05-05,Rent,"$260,196.00","-$67,754.00",$44.73,5817,8,61.57%,-9.44%
2002-05-05,Sweet Smell of Success,"$470,522.00","$71,512.00",$63.69,7388,8,64.94%,12.68%
2002-05-05,The Crucible,"$327,338.00","-$118,934.00",$66.74,4905,7,55.83%,-9.14%
2002-05-05,The Elephant Man,"$162,678.00","-$33,079.00",$32.07,5072,8,58.81%,-0.94%
2002-05-05,The Full Monty,"$358,068.00","-$58,100.00",$58.64,6106,8,70.15%,-10.38%
2002-05-05,"The Goat, or Who Is Sylvia?","$122,149.00","-$3,333.00",$37.74,3237,8,50.33%,2.10%
2002-05-05,The Graduate,"$483,960.00","-$16,219.00",$60.41,8011,8,93.15%,-3.29%
2002-05-05,The Lion King,"$1,211,375.00","$142,449.00",$74.26,16313,9,101.09%,-0.11%
2002-05-05,The Man Who Had All the Luck,"$176,954.00","-$33,462.00",$34.09,5191,6,87.69%,1.54%
2002-05-05,The Mystery of Charles Dickens,"$90,965.00","$48,664.00",$32.38,2809,8,34.49%,15.29%
2002-05-05,The Phantom of the Opera,"$480,237.00","-$27,198.00",$56.30,8530,8,66.35%,-6.11%
2002-05-05,The Producers,"$1,130,673.00","-$18,927.00",$84.20,13428,8,98.39%,-1.24%
2002-05-05,The Tale of the Allergist's Wife,"$204,822.00","-$45,424.00",$48.49,4224,8,50.48%,-10.57%
2002-05-05,Thoroughly Modern Millie,"$509,921.00","-$103,489.00",$52.95,9631,8,76.29%,-15.27%
2002-05-05,Topdog / Underdog,"$291,518.00","-$1,144.00",$47.00,6202,8,69.91%,-7.98%
2002-05-05,Urinetown The Musical,"$214,734.00","-$11,177.00",$68.30,3144,8,62.28%,0.31%
2002-04-28,42nd Street,"$798,419.00","-$44,235.00",$65.62,12167,8,83.89%,-3.69%
2002-04-28,Aida,"$672,228.00","-$25,537.00",$62.60,10739,8,79.20%,8.90%
2002-04-28,Beauty and the Beast,"$584,387.00","-$41,288.00",$55.82,10470,8,86.73%,-2.24%
2002-04-28,Cabaret,"$404,984.00","$4,795.00",$60.23,6724,8,91.36%,-1.24%
2002-04-28,Chicago,"$443,553.00","$4,042.00",$53.09,8354,8,71.52%,2.68%
2002-04-28,Contact,"$294,801.00","-$4,080.00",$57.59,5119,8,59.97%,-0.05%
2002-04-28,Elaine Stritch at Liberty,"$297,485.00",$381.00,$62.07,4793,5,72.18%,-1.36%
2002-04-28,Fortune's Fool,"$214,400.00","-$68,965.00",$43.00,4986,8,61.77%,-17.69%
2002-04-28,Into the Woods,"$295,641.00","-$27,290.00",$59.73,4950,0,54.52%,-1.87%
2002-04-28,Les Mis¨¦rables,"$370,660.00","-$51,149.00",$50.10,7398,8,65.26%,-7.84%
2002-04-28,Mamma Mia!,"$1,005,868.00","$6,792.00",$83.59,12033,8,100.41%,-0.62%
2002-04-28,Metamorphoses,"$212,096.00","-$20,548.00",$58.33,3636,8,69.92%,-6.21%
2002-04-28,Morning's at Seven,"$168,695.00","$57,674.00",$36.13,4669,8,63.16%,14.80%
2002-04-28,Noises Off,"$271,471.00","-$14,342.00",$49.61,5472,8,65.08%,-1.26%
2002-04-28,Private Lives,"$344,151.00","$169,572.00",$46.74,7363,1,78.85%,3.99%
2002-04-28,Proof,"$178,956.00","-$44,982.00",$48.29,3706,8,50.14%,-11.47%
2002-04-28,QED,"$97,149.00",-$682.00,$49.67,1956,2,91.66%,0.14%
2002-04-28,Rent,"$327,950.00","-$30,709.00",$48.88,6709,8,71.01%,-4.69%
2002-04-28,Sweet Smell of Success,"$399,010.00","-$149,582.00",$67.12,5945,8,52.26%,-18.78%
2002-04-28,The Crucible,"$446,272.00","$2,687.00",$68.42,6523,8,64.97%,-9.52%
2002-04-28,The Elephant Man,"$195,757.00","$18,598.00",$37.99,5153,8,59.75%,7.22%
2002-04-28,The Full Monty,"$416,168.00",-$271.00,$59.38,7009,8,80.53%,-0.66%
2002-04-28,"The Goat, or Who Is Sylvia?","$125,482.00","$1,705.00",$40.45,3102,8,48.23%,6.16%
2002-04-28,The Graduate,"$500,179.00","$10,599.00",$60.31,8294,8,96.44%,-1.33%
2002-04-28,The Lion King,"$1,068,926.00","$5,016.00",$73.64,14516,8,101.20%,-0.05%
2002-04-28,The Man Who Had All the Luck,"$210,416.00","$81,836.00",$41.26,5100,0,86.15%,2.10%
