week_ending,show,this_week_gross,diff_in_dollars,avg_ticket_price,seats_sold,perfs,percent_of_cap,diff_percent_of_cap
2000-10-22,Chicago,537325.0,25937.0,57.53,9340,8,0.7997,0.0198
2000-10-22,Copenhagen,257440.0,22561.0,45.22,5693,8,0.6614,0.0635
2000-10-22,Dirty Blonde,200894.0,12226.0,50.96,3942,8,0.8366,0.0442
2000-10-22,Fosse,452190.0,1934.0,57.55,7857,8,0.8608,0.0045
2000-10-22,Jekyll & Hyde,321213.0,-79118.0,53.44,6011,8,0.7062,-0.1427
2000-10-22,Contact,650532.0,20941.0,76.21,8536,8,1.0,0.0111
2000-10-15,The Best Man,405855.0,4114.0,56.02,7245,8,0.7193,0.0153
2000-10-15,Proof,262454.0,0.0,43.91,5977,0,0.8086,0.0
2000-10-15,Rent,393870.0,-4767.0,52.1,7560,8,0.8002,0.0025
2000-10-15,Riverdance - on Broadway,497076.0,-9993.0,48.4,10271,8,0.6663,0.0007
2000-10-15,Saturday Night Fever,466102.0,-7737.0,49.74,9371,8,0.6948,-0.001
2000-10-15,Swing!,428085.0,14102.0,48.74,8783,8,0.642,-0.0013
2000-10-15,The Lion King,977671.0,-38.0,67.35,14517,8,1.0121,0.0
2000-10-15,The Dinner Party,297062.0,30763.0,38.51,7714,0,0.9407,0.0758
2000-10-15,The Full Monty,385034.0,12762.0,57.95,6644,0,0.7828,0.074
2000-10-15,The Music Man,529762.0,-25442.0,65.97,8030,8,0.7547,-0.0342
2000-10-15,The Phantom of the Opera,678931.0,72601.0,62.09,10934,8,0.8505,0.0893
2000-10-15,The Tale of the Allergist's Wife,214172.0,0.0,44.54,4809,0,0.9195,0.0
2000-10-15,Miss Saigon,523851.0,47724.0,48.94,10703,8,0.7676,0.0783
2000-10-15,Matters of the Heart,26991.0,0.0,36.77,734,0,0.6879,0.0
2000-10-15,Les Mis¨¦rables,423529.0,-5952.0,52.01,8143,8,0.7183,-0.0057
2000-10-15,Chicago,511388.0,-11526.0,56.14,9109,8,0.7799,0.0076
2000-10-15,"Kiss Me, Kate",695753.0,27173.0,67.48,10311,8,0.9064,0.0177
2000-10-15,Annie Get Your Gun,452403.0,-34632.0,48.88,9255,8,0.7253,-0.0504
2000-10-15,Beauty and the Beast,568568.0,-24254.0,54.88,10361,8,0.8583,-0.0024
2000-10-15,Cabaret,446216.0,-1945.0,64.14,6957,8,0.9452,0.0028
2000-10-15,Aida,838106.0,7021.0,63.21,13259,8,0.9778,0.0141
2000-10-15,Contact,629591.0,78.0,74.59,8441,8,0.9889,-0.005
2000-10-15,Copenhagen,234879.0,11224.0,45.63,5147,8,0.5979,0.0218
2000-10-15,Dirty Blonde,188668.0,-15237.0,50.53,3734,8,0.7924,-0.0643
2000-10-15,Fosse,450256.0,18908.0,57.61,7816,8,0.8563,0.0107
2000-10-15,Jekyll & Hyde,400331.0,48925.0,55.4,7226,8,0.8489,0.1294
2000-10-08,Miss Saigon,476127.0,45318.0,49.54,9611,8,0.6893,0.0634
2000-10-08,The Music Man,555204.0,114915.0,66.14,8394,8,0.7889,0.1739
2000-10-08,The Man Who Came to Dinner,298009.0,-11082.0,55.77,5344,8,0.9027,-0.059
2000-10-08,The Lion King,977709.0,8742.0,67.34,14518,8,1.0121,0.0
2000-10-08,The Full Monty,372272.0,58516.0,61.88,6016,0,0.7088,-0.1265
2000-10-08,The Dinner Party,266299.0,0.0,37.55,7092,0,0.8649,0.0
2000-10-08,The Best Man,401741.0,47455.0,56.66,7091,8,0.704,0.0532
2000-10-08,Swing!,413983.0,61796.0,47.04,8801,8,0.6433,0.104
2000-10-08,Saturday Night Fever,473839.0,124867.0,50.49,9385,8,0.6958,0.1685
2000-10-08,Riverdance - on Broadway,507069.0,98070.0,49.42,10261,8,0.6656,0.1483
2000-10-08,Rent,398637.0,76096.0,52.89,7537,8,0.7977,0.1553
2000-10-08,The Phantom of the Opera,606330.0,50893.0,61.96,9786,8,0.7612,0.058
2000-10-08,Les Mis¨¦rables,429481.0,119165.0,52.33,8207,8,0.724,0.1951
2000-10-08,Chicago,522914.0,64797.0,57.97,9021,8,0.7723,0.0509
2000-10-08,"Kiss Me, Kate",668580.0,62261.0,66.13,10110,8,0.8887,0.0494
2000-10-08,Annie Get Your Gun,487035.0,113141.0,49.21,9898,8,0.7757,0.1839
2000-10-08,Beauty and the Beast,592822.0,98772.0,57.06,10390,8,0.8607,0.1068
2000-10-08,Cabaret,448161.0,21097.0,64.61,6936,8,0.9424,0.0382
2000-10-08,Aida,831085.0,9760.0,63.6,13068,8,0.9637,0.0132
2000-10-08,Contact,629513.0,7814.0,74.2,8484,8,0.9939,0.0032
2000-10-08,Copenhagen,223655.0,15619.0,45.1,4959,8,0.5761,0.0218
2000-10-08,Dirty Blonde,203905.0,21123.0,50.51,4037,8,0.8567,0.0819
2000-10-08,Fosse,431348.0,57508.0,55.88,7719,8,0.8456,0.0975
2000-10-08,Jekyll & Hyde,351406.0,47914.0,57.38,6124,8,0.7195,0.0298
2000-10-01,The Phantom of the Opera,555437.0,-634.0,61.44,9040,8,0.7032,0.002
2000-10-01,The Music Man,440289.0,-54368.0,67.28,6544,8,0.615,-0.0868
2000-10-01,The Man Who Came to Dinner,309091.0,20631.0,54.29,5693,8,0.9617,0.0137
2000-10-01,The Lion King,968967.0,-2316.0,66.75,14517,8,1.0121,-0.0001
2000-10-01,The Full Monty,313756.0,0.0,44.25,7090,0,0.8353,0.0
2000-10-01,The Best Man,354286.0,-68928.0,54.05,6555,8,0.6508,-0.2856
2000-10-01,Swing!,352187.0,-22195.0,47.74,7377,8,0.5393,-0.0182
2000-10-01,Saturday Night Fever,348972.0,-53024.0,49.07,7112,8,0.5273,-0.1185
2000-10-01,Riverdance - on Broadway,408999.0,-38155.0,51.29,7975,8,0.5173,-0.052
2000-10-01,Rent,322541.0,-8182.0,53.15,6069,8,0.6424,-0.0368
2000-10-01,Miss Saigon,430809.0,-4489.0,49.36,8728,8,0.6259,-0.0216
2000-10-01,Les Mis¨¦rables,310316.0,-40206.0,51.75,5996,8,0.5289,-0.0595
2000-10-01,"Kiss Me, Kate",606319.0,-49643.0,63.5,9548,8,0.8393,-0.0659
2000-10-01,Fosse,373840.0,-35793.0,54.74,6829,8,0.7481,-0.0236
2000-10-01,Dirty Blonde,182782.0,-32385.0,50.06,3651,8,0.7748,-0.1059
2000-10-01,Copenhagen,208036.0,-27826.0,43.6,4771,8,0.5543,-0.0519
2000-10-01,Contact,621699.0,-10862.0,73.51,8457,8,0.9907,-0.0047
2000-10-01,Chicago,458117.0,-33248.0,54.37,8426,8,0.7214,-0.0678
2000-10-01,Cabaret,427064.0,-10676.0,64.17,6655,8,0.9042,-0.0216
2000-10-01,Beauty and the Beast,494050.0,-30266.0,54.29,9101,8,0.7539,-0.0559
2000-10-01,Annie Get Your Gun,373894.0,-10791.0,49.52,7551,8,0.5918,-0.0204
2000-10-01,Aida,821325.0,10336.0,63.72,12889,8,0.9505,-0.0246
2000-10-01,Jekyll & Hyde,303492.0,-15179.0,51.69,5871,8,0.6897,-0.0249
2000-09-24,The Best Man,423214.0,79926.0,44.87,9431,8,0.9364,0.1348
2000-09-24,Rent,330723.0,-2060.0,51.54,6417,8,0.6792,0.0025
2000-09-24,Riverdance - on Broadway,447154.0,-9036.0,50.95,8776,8,0.5693,-0.101
2000-09-24,Saturday Night Fever,401996.0,2134.0,46.15,8710,8,0.6458,-0.018
2000-09-24,Swing!,374382.0,-14865.0,49.09,7626,8,0.5575,-0.0372
2000-09-24,Les Mis¨¦rables,350522.0,3389.0,52.55,6670,8,0.5884,0.0022
2000-09-24,The Lion King,971283.0,1295.0,66.9,14519,8,1.0122,0.0003
2000-09-24,The Man Who Came to Dinner,288460.0,20418.0,51.4,5612,8,0.948,-0.0115
2000-09-24,The Music Man,494657.0,34353.0,66.25,7467,8,0.7018,0.0601
2000-09-24,The Phantom of the Opera,556071.0,-26867.0,61.69,9014,8,0.7012,-0.0252
2000-09-24,Miss Saigon,435298.0,985.0,48.21,9029,8,0.6475,0.0165
2000-09-24,Jekyll & Hyde,318671.0,-2026.0,52.39,6083,8,0.7146,0.0035
2000-09-24,"Kiss Me, Kate",655962.0,33499.0,63.7,10297,8,0.9052,0.0356
2000-09-24,Chicago,491365.0,27289.0,53.3,9218,8,0.7892,0.0385
2000-09-24,Annie Get Your Gun,384685.0,8224.0,49.24,7812,8,0.6122,-0.0192
2000-09-24,Beauty and the Beast,524316.0,1008.0,53.63,9776,8,0.8098,-0.0102
2000-09-24,Cabaret,437740.0,-6352.0,64.24,6814,8,0.9258,-0.011
2000-09-24,Aida,810989.0,-8618.0,61.34,13222,8,0.9751,0.0176
2000-09-24,Contact,632561.0,2308.0,74.45,8497,8,0.9954,0.0025
2000-09-24,Copenhagen,235862.0,7981.0,45.2,5218,8,0.6062,0.0187
2000-09-24,Dirty Blonde,215167.0,-418.0,51.85,4150,8,0.8807,-0.0378
2000-09-24,Fosse,409633.0,-3584.0,58.15,7044,8,0.7717,-0.0172
2000-09-17,Miss Saigon,434313.0,53537.0,49.36,8799,8,0.631,0.0784
2000-09-17,The Phantom of the Opera,582938.0,45094.0,62.42,9339,8,0.7264,0.0368
2000-09-17,The Music Man,460304.0,27664.0,67.41,6828,8,0.6417,0.0192
2000-09-17,The Man Who Came to Dinner,268042.0,3019.0,47.19,5680,8,0.9595,0.0115
2000-09-17,The Lion King,969988.0,-68.0,66.83,14515,8,1.0119,-0.0005
2000-09-17,The Best Man,343288.0,37851.0,42.52,8074,1,0.8016,0.0442
2000-09-17,Swing!,389247.0,124222.0,47.85,8135,8,0.5947,0.196
2000-09-17,Saturday Night Fever,399862.0,44564.0,44.66,8953,8,0.6638,0.0853
2000-09-17,Riverdance - on Broadway,456190.0,64935.0,44.14,10334,8,0.6703,0.1534
2000-09-17,Rent,332783.0,28521.0,52.05,6393,8,0.6767,0.0597
2000-09-17,Les Mis¨¦rables,347133.0,45702.0,52.24,6645,8,0.5862,0.0861
2000-09-17,Aida,819607.0,39270.0,63.12,12984,8,0.9575,0.0402
2000-09-17,Jekyll & Hyde,320697.0,61845.0,52.98,6053,8,0.7111,0.1656
2000-09-17,Fosse,413217.0,66188.0,57.38,7201,8,0.7889,0.0981
2000-09-17,Dirty Blonde,215585.0,32410.0,49.81,4328,8,0.9185,0.1101
2000-09-17,Copenhagen,227881.0,42456.0,45.06,5057,8,0.5875,0.0413
2000-09-17,Contact,630253.0,22036.0,74.37,8475,8,0.9929,0.0278
2000-09-17,Chicago,464076.0,43144.0,52.93,8768,8,0.7507,0.0522
2000-09-17,Cabaret,444092.0,58565.0,64.41,6895,8,0.9368,0.114
2000-09-17,Beauty and the Beast,523308.0,56440.0,52.86,9899,8,0.82,0.0905
2000-09-17,Annie Get Your Gun,376461.0,61669.0,46.72,8057,8,0.6314,0.0822
2000-09-17,"Kiss Me, Kate",622463.0,41648.0,62.92,9893,8,0.8696,0.0724
2000-09-10,The Best Man,305437.0,0.0,40.04,7629,0,0.7574,0.0
2000-09-10,Rent,304262.0,-151544.0,52.2,5829,8,0.617,-0.2956
2000-09-10,Riverdance - on Broadway,391255.0,-157862.0,49.1,7968,8,0.5169,-0.1809
2000-09-10,Saturday Night Fever,355298.0,-109412.0,45.53,7803,8,0.5785,-0.233
2000-09-10,Swing!,265025.0,-124286.0,48.59,5454,8,0.3987,-0.1735
2000-09-10,Les Mis¨¦rables,301431.0,-107359.0,53.17,5669,8,0.5001,-0.2015
2000-09-10,The Lion King,970056.0,-6466.0,66.8,14522,8,1.0124,0.0003
2000-09-10,The Man Who Came to Dinner,265023.0,-8516.0,47.22,5612,8,0.948,0.0249
2000-09-10,The Music Man,432640.0,-164440.0,65.32,6623,8,0.6225,-0.2185
2000-09-10,The Phantom of the Opera,537844.0,-79357.0,60.67,8865,8,0.6896,-0.1022
2000-09-10,Miss Saigon,380776.0,-40560.0,49.41,7706,8,0.5526,-0.0736
2000-09-10,Annie Get Your Gun,314792.0,-278223.0,44.92,7008,8,0.5492,-0.2745
2000-09-10,"Kiss Me, Kate",580815.0,-85796.0,64.04,9069,8,0.7972,-0.1259
2000-09-10,Fosse,347029.0,-89545.0,55.03,6306,8,0.6908,-0.1977
2000-09-10,Dirty Blonde,183175.0,-8465.0,48.09,3809,8,0.8084,-0.001
2000-09-10,Copenhagen,185425.0,-69751.0,45.07,4114,7,0.5462,-0.1068
2000-09-10,Contact,608217.0,-37004.0,73.83,8238,8,0.9651,-0.0219
2000-09-10,Chicago,420932.0,-84737.0,51.6,8158,8,0.6985,-0.077
2000-09-10,Cats,506061.0,-170764.0,59.56,8497,8,0.7167,-0.2572
2000-09-10,Cabaret,385527.0,-51077.0,63.66,6056,8,0.8228,-0.1257
2000-09-10,Beauty and the Beast,466868.0,-106673.0,53.01,8807,8,0.7295,-0.1285
2000-09-10,Jekyll & Hyde,258852.0,-99635.0,55.75,4643,8,0.5455,-0.2744
2000-09-10,Aida,780337.0,-70441.0,62.73,12439,8,0.9173,-0.0764
2000-09-03,Saturday Night Fever,464710.0,-494.0,42.45,10946,8,0.8115,-0.0014
2000-09-03,Les Mis¨¦rables,408790.0,-42943.0,51.4,7953,8,0.7016,-0.0931
2000-09-03,Miss Saigon,421336.0,-39395.0,48.25,8732,8,0.6262,-0.079
2000-09-03,Rent,455806.0,8047.0,52.87,8622,8,0.9126,-0.0136
2000-09-03,Riverdance - on Broadway,549117.0,-55903.0,51.05,10757,8,0.6978,-0.0342
2000-09-03,The Phantom of the Opera,617201.0,-40286.0,60.63,10180,8,0.7918,-0.0455
2000-09-03,Swing!,389311.0,24769.0,49.73,7828,8,0.5722,0.0363
2000-09-03,The Lion King,976522.0,12070.0,67.26,14518,8,1.0121,0.0004
2000-09-03,The Man Who Came to Dinner,273539.0,2977.0,50.05,5465,8,0.9231,-0.0056
2000-09-03,Jesus Christ Superstar,449888.0,26061.0,41.54,10831,8,0.7451,0.0165
2000-09-03,"Kiss Me, Kate",666611.0,-34496.0,63.48,10501,8,0.9231,-0.0494
2000-09-03,The Music Man,597080.0,-12065.0,66.73,8948,8,0.841,0.034
2000-09-03,Jekyll & Hyde,358487.0,-3571.0,51.37,6979,8,0.8199,-0.0121
2000-09-03,Cats,676825.0,17769.0,58.62,11546,8,0.9739,-0.004
2000-09-03,Aida,850778.0,17677.0,63.14,13474,8,0.9937,-0.0033
2000-09-03,Annie Get Your Gun,593015.0,-52478.0,56.42,10510,8,0.8237,-0.1298
2000-09-03,Beauty and the Beast,573541.0,-38235.0,55.37,10358,8,0.858,-0.063
2000-09-03,Cabaret,436604.0,11299.0,62.54,6981,8,0.9485,0.0433
2000-09-03,Fosse,436574.0,-1966.0,53.83,8110,8,0.8885,0.0149
2000-09-03,Chicago,505669.0,48906.0,55.83,9058,8,0.7755,0.0772
2000-09-03,Contact,645221.0,-2377.0,76.58,8425,8,0.987,-0.0059
2000-09-03,Copenhagen,255176.0,6642.0,45.4,5621,8,0.653,0.0076
2000-09-03,Dirty Blonde,191640.0,1270.0,50.25,3814,8,0.8094,0.0116
2000-08-27,"Kiss Me, Kate",701107.0,24930.0,63.37,11063,8,0.9725,0.0025
2000-08-27,The Phantom of the Opera,657487.0,-50604.0,61.08,10764,8,0.8373,-0.0513
2000-08-27,The Music Man,609145.0,7501.0,70.95,8586,8,0.807,0.012
2000-08-27,The Man Who Came to Dinner,270562.0,3669.0,49.21,5498,8,0.9287,-0.0032
2000-08-27,The Lion King,964452.0,-8652.0,66.46,14512,8,1.0117,-0.0002
2000-08-27,Swing!,364542.0,-44466.0,49.73,7331,8,0.5359,-0.0912
2000-08-27,Saturday Night Fever,465204.0,-14603.0,42.43,10964,8,0.8129,-0.0567
2000-08-27,Riverdance - on Broadway,605020.0,-26061.0,53.61,11285,8,0.732,-0.0342
2000-08-27,Rent,447759.0,-37309.0,51.17,8751,8,0.9262,0.0761
2000-08-27,Miss Saigon,460731.0,-1767.0,46.86,9833,8,0.7052,-0.0016
2000-08-27,Les Mis¨¦rables,451733.0,-31286.0,50.14,9009,8,0.7947,-0.0625
2000-08-27,Jesus Christ Superstar,423827.0,5655.0,40.02,10591,8,0.7286,-0.0184
2000-08-27,Aida,833101.0,-17534.0,61.62,13519,8,0.997,-0.0059
2000-08-27,Fosse,438540.0,-8539.0,55.0,7974,8,0.8736,-0.0211
2000-08-27,Dirty Blonde,190370.0,-9466.0,50.64,3759,8,0.7978,-0.036
2000-08-27,Copenhagen,248534.0,-1646.0,44.73,5556,8,0.6454,-0.001
2000-08-27,Contact,647598.0,-1206.0,76.41,8475,8,0.9929,-0.0041
2000-08-27,Chicago,456763.0,-18379.0,56.0,8156,8,0.6983,-0.0107
2000-08-27,Cats,659056.0,-8010.0,56.84,11594,8,0.9779,-0.015
2000-08-27,Cabaret,425305.0,-13204.0,63.84,6662,8,0.9052,-0.0106
2000-08-27,Beauty and the Beast,611776.0,-22733.0,55.03,11118,8,0.921,-0.0139
2000-08-27,Annie Get Your Gun,645493.0,6930.0,53.05,12167,8,0.9535,0.0185
2000-08-27,Jekyll & Hyde,362058.0,-32081.0,51.12,7082,8,0.832,-0.0562
2000-08-20,Swing!,409008.0,14553.0,47.68,8579,8,0.6271,0.0181
2000-08-20,Miss Saigon,462498.0,-31097.0,46.93,9855,8,0.7068,-0.0581
2000-08-20,Rent,485068.0,2372.0,60.39,8032,8,0.8501,-0.1274
2000-08-20,Riverdance - on Broadway,631081.0,-10459.0,53.43,11811,8,0.7662,-0.0016
2000-08-20,Saturday Night Fever,479807.0,13695.0,40.91,11729,8,0.8696,0.1126
2000-08-20,"Kiss Me, Kate",676177.0,-40119.0,61.28,11035,8,0.97,-0.0228
2000-08-20,The Lion King,973104.0,-826.0,67.04,14515,8,1.0119,-0.0003
2000-08-20,The Man Who Came to Dinner,266893.0,-5670.0,48.38,5517,8,0.9319,-0.0345
2000-08-20,The Music Man,601644.0,-32970.0,71.12,8459,8,0.795,-0.0585
2000-08-20,The Phantom of the Opera,708091.0,17125.0,61.98,11424,8,0.8886,0.0088
2000-08-20,Les Mis¨¦rables,483019.0,-16477.0,49.71,9717,8,0.8572,-0.0309
2000-08-20,Aida,850635.0,4121.0,62.55,13599,8,1.0029,-0.003
2000-08-20,Jesus Christ Superstar,418172.0,13689.0,38.51,10858,8,0.747,0.0756
2000-08-20,Fosse,447079.0,-9470.0,54.74,8167,8,0.8947,-0.011
2000-08-20,Dirty Blonde,199836.0,2469.0,50.86,3929,8,0.8338,0.0012
2000-08-20,Copenhagen,250180.0,-9042.0,44.96,5564,8,0.6464,-0.0085
2000-08-20,Contact,648804.0,2777.0,76.24,8510,8,0.997,0.0011
2000-08-20,Chicago,475142.0,-348.0,57.38,8281,8,0.709,-0.0051
2000-08-20,Cats,667066.0,23161.0,56.67,11772,8,0.9929,0.0167
2000-08-20,Cabaret,438509.0,-18199.0,65.06,6740,8,0.9158,-0.0395
2000-08-20,Beauty and the Beast,634509.0,-7463.0,56.22,11286,8,0.9349,-0.0137
2000-08-20,Annie Get Your Gun,638563.0,-7654.0,53.52,11931,8,0.935,-0.0163
2000-08-20,Jekyll & Hyde,394139.0,14887.0,52.13,7560,8,0.8882,0.0307
2000-08-13,Swing!,394455.0,6210.0,47.35,8331,8,0.609,0.0175
2000-08-13,Miss Saigon,493595.0,47667.0,46.28,10666,8,0.7649,0.0708
2000-08-13,Rent,482696.0,20020.0,52.27,9235,8,0.9775,0.0232
2000-08-13,Riverdance - on Broadway,641540.0,29320.0,54.2,11836,8,0.7678,0.0356
2000-08-13,Saturday Night Fever,466112.0,21790.0,45.65,10211,8,0.757,0.0143
2000-08-13,The Real Thing,372794.0,68509.0,49.22,7574,8,0.8898,0.1613
2000-08-13,The Lion King,973930.0,945.0,67.08,14519,8,1.0122,0.0001
2000-08-13,The Man Who Came to Dinner,272563.0,11094.0,47.64,5721,8,0.9664,0.0269
2000-08-13,"Kiss Me, Kate",716296.0,1277.0,63.42,11294,8,0.9928,0.0112
2000-08-13,The Phantom of the Opera,690966.0,1811.0,61.09,11311,8,0.8798,0.0019
2000-08-13,Les Mis¨¦rables,499496.0,-4910.0,49.62,10067,8,0.8881,-0.0426
2000-08-13,The Music Man,634614.0,2931.0,69.88,9081,8,0.8535,0.0155
2000-08-13,Jesus Christ Superstar,404483.0,-7608.0,41.45,9759,8,0.6714,-0.0286
2000-08-13,Cats,643905.0,51585.0,55.63,11574,8,0.9762,0.0469
2000-08-13,Jekyll & Hyde,379252.0,22375.0,51.96,7299,8,0.8575,0.0193
2000-08-13,Annie Get Your Gun,646217.0,17342.0,53.23,12139,8,0.9513,0.0274
2000-08-13,Beauty and the Beast,641972.0,-12641.0,56.06,11451,8,0.9486,0.0126
2000-08-13,Cabaret,456708.0,35706.0,64.96,7031,8,0.9553,0.0314
2000-08-13,Aida,846514.0,-557.0,62.06,13640,8,1.0059,0.0081
2000-08-13,Chicago,475490.0,12918.0,57.01,8341,8,0.7141,0.0195
2000-08-13,Contact,646027.0,3400.0,75.99,8501,8,0.9959,-0.0018
2000-08-13,Copenhagen,259222.0,133.0,45.99,5637,8,0.6549,-0.0004
2000-08-13,Dirty Blonde,197367.0,-2223.0,50.31,3923,8,0.8326,-0.0014
2000-08-13,Fosse,456549.0,9659.0,55.23,8267,8,0.9057,0.0096
2000-08-06,Les Mis¨¦rables,504406.0,44803.0,47.81,10550,8,0.9307,0.0754
2000-08-06,The Real Thing,304285.0,-7910.0,49.07,6201,8,0.7285,-0.0468
2000-08-06,The Phantom of the Opera,689155.0,804.0,61.06,11286,8,0.8779,-0.0001
2000-08-06,The Music Man,631683.0,-9376.0,70.85,8916,8,0.838,-0.0282
2000-08-06,The Man Who Came to Dinner,261469.0,38496.0,47.01,5562,8,0.9395,0.1278
2000-08-06,The Lion King,972985.0,-1839.0,67.02,14518,8,1.0121,-0.0007
2000-08-06,Swing!,388245.0,-21131.0,47.98,8092,8,0.5915,-0.0448
2000-08-06,Saturday Night Fever,444322.0,-71301.0,44.36,10017,8,0.7427,-0.0903
2000-08-06,Riverdance - on Broadway,612220.0,9104.0,54.24,11288,8,0.7322,0.0102
2000-08-06,Rent,462676.0,32404.0,51.32,9016,8,0.9543,0.0591
2000-08-06,Miss Saigon,445928.0,-14720.0,46.07,9679,8,0.6941,-0.0357
2000-08-06,"Kiss Me, Kate",715019.0,-6041.0,64.03,11167,8,0.9816,0.0064
2000-08-06,Cabaret,421002.0,-17263.0,61.91,6800,8,0.9239,0.0259
2000-08-06,Jekyll & Hyde,356877.0,-7079.0,50.02,7135,8,0.8382,-0.0185
2000-08-06,Fosse,446890.0,-17474.0,54.63,8180,8,0.8961,-0.03
2000-08-06,Dirty Blonde,199590.0,-17952.0,50.79,3930,8,0.834,-0.0626
2000-08-06,Copenhagen,259089.0,-59002.0,45.93,5641,8,0.6553,-0.1689
2000-08-06,Contact,642627.0,1789.0,75.46,8516,8,0.9977,0.0003
2000-08-06,Chicago,462572.0,266.0,57.02,8113,8,0.6946,-0.0003
2000-08-06,Cats,592320.0,12329.0,53.76,11018,8,0.9293,0.023
2000-08-06,Aida,847071.0,-8776.0,62.61,13530,8,0.9978,-0.001
2000-08-06,Beauty and the Beast,654613.0,-5726.0,57.94,11299,8,0.936,-0.0051
2000-08-06,Annie Get Your Gun,628875.0,-8386.0,53.34,11789,8,0.9239,-0.0197
2000-08-06,Jesus Christ Superstar,412091.0,-1236.0,40.5,10175,8,0.7,-0.0094
2000-07-30,Rent,430272.0,18449.0,50.87,8458,8,0.8952,0.0383
2000-07-30,Riverdance - on Broadway,603116.0,-21979.0,54.18,11131,8,0.722,-0.0157
2000-07-30,Les Mis¨¦rables,459603.0,-10611.0,47.4,9696,8,0.8553,-0.0256
2000-07-30,Much Ado About Everything,161105.0,20953.0,36.06,4468,6,0.9251,0.1214
2000-07-30,Swing!,409376.0,-22904.0,47.03,8705,8,0.6363,-0.0233
2000-07-30,Saturday Night Fever,515623.0,-1307.0,45.89,11236,8,0.833,-0.0049
2000-07-30,True West,60691.0,-25686.0,35.04,1732,4,0.6862,0.1068
2000-07-30,The Lion King,974824.0,3843.0,67.1,14528,8,1.0128,0.0007
2000-07-30,The Man Who Came to Dinner,222973.0,296.0,46.4,4805,5,0.8117,-0.0109
2000-07-30,The Music Man,641059.0,-18414.0,69.56,9216,8,0.8662,-0.034
2000-07-30,The Phantom of the Opera,688351.0,-1703.0,60.99,11287,8,0.878,-0.0086
2000-07-30,The Real Thing,312195.0,19705.0,47.31,6599,8,0.7753,0.0656
2000-07-30,Miss Saigon,460648.0,14129.0,45.27,10176,8,0.7298,0.012
2000-07-30,Dirty Blonde,217542.0,2512.0,51.49,4225,8,0.8966,0.015
2000-07-30,"Kiss Me, Kate",721060.0,16710.0,65.0,11094,8,0.9752,0.0125
2000-07-30,Cats,579991.0,6847.0,53.98,10745,8,0.9063,0.0197
2000-07-30,Jesus Christ Superstar,413327.0,2366.0,40.08,10312,8,0.7094,-0.0018
2000-07-30,Aida,855847.0,5366.0,63.19,13544,8,0.9988,0.0012
2000-07-30,Annie Get Your Gun,637261.0,1889.0,52.93,12040,8,0.9436,0.022
2000-07-30,Beauty and the Beast,660339.0,-2661.0,58.12,11361,8,0.9411,-0.0082
2000-07-30,Cabaret,438265.0,-2824.0,66.31,6609,8,0.898,-0.046
2000-07-30,Chicago,462306.0,8831.0,56.96,8117,8,0.6949,0.0218
2000-07-30,Contact,640838.0,5189.0,75.27,8514,8,0.9974,0.0017
2000-07-30,Copenhagen,318091.0,-11002.0,44.83,7095,8,0.8242,-0.0164
2000-07-30,Fosse,464364.0,-9622.0,54.93,8453,8,0.9261,-0.017
2000-07-30,Jekyll & Hyde,363956.0,17789.0,49.91,7292,8,0.8567,0.034
2000-07-23,Swing!,432280.0,38595.0,47.91,9023,8,0.6596,0.0751
2000-07-23,Much Ado About Everything,140152.0,-1611.0,36.1,3882,6,0.8037,-0.0137
2000-07-23,Rent,411823.0,28462.0,50.87,8096,8,0.8569,0.0726
2000-07-23,Riverdance - on Broadway,625095.0,683.0,54.96,11373,8,0.7377,0.0104
2000-07-23,Saturday Night Fever,516930.0,59785.0,45.74,11302,8,0.8379,0.1014
2000-07-23,The Real Thing,292490.0,3328.0,48.42,6041,8,0.7097,0.0175
2000-07-23,The Lion King,970981.0,4397.0,66.89,14517,8,1.0121,0.0005
2000-07-23,The Man Who Came to Dinner,222677.0,-34315.0,45.72,4870,0,0.8226,-0.1176
2000-07-23,The Music Man,659473.0,44618.0,68.85,9578,8,0.9002,0.0775
2000-07-23,The Phantom of the Opera,690054.0,40352.0,60.54,11398,8,0.8866,0.0464
2000-07-23,Les Mis¨¦rables,470214.0,23670.0,47.09,9986,8,0.8809,0.0574
2000-07-23,Miss Saigon,446519.0,25426.0,44.61,10009,8,0.7178,0.0488
2000-07-23,Copenhagen,329093.0,8409.0,45.48,7236,8,0.8406,0.02
2000-07-23,"Kiss Me, Kate",704350.0,-23284.0,64.31,10952,8,0.9627,0.0089
2000-07-23,Jesus Christ Superstar,410961.0,-18855.0,39.75,10338,8,0.7112,0.06
2000-07-23,Jekyll & Hyde,346167.0,17787.0,49.43,7003,8,0.8227,0.0486
2000-07-23,True West,86377.0,9780.0,33.75,2559,7,0.5794,0.123
2000-07-23,Dirty Blonde,215030.0,-7303.0,51.76,4154,8,0.8816,-0.0214
2000-07-23,Contact,635649.0,3943.0,74.79,8499,8,0.9957,-0.0004
2000-07-23,Chicago,453475.0,-10116.0,57.68,7862,8,0.6731,-0.0083
2000-07-23,Cats,573144.0,30296.0,54.52,10512,8,0.8866,0.0162
2000-07-23,Cabaret,441089.0,12596.0,63.48,6948,8,0.944,0.0292
2000-07-23,Beauty and the Beast,663000.0,31972.0,57.85,11460,8,0.9493,0.0017
