,Show,Date,FB Likes,Likes Vs.Last Week,cleaned_FB Talking About,Talking Vs.Last Week,cleaned_FB Checkins,Checkins vs.Last Week,Twitter Followers,Twitter vs.Last Week,Instagram Followers,IG Followers vs.Last Week,Current,Type,FB Talking About,FB Checkins,Month,Day,Year,outlier_detection
152,American Utopia,2019/9/22,743.0,57.0,454.0,-126.0,0.0,0.0,546.0,25.0,1660.0,154.0,Upcoming,Play,454,0.0,9,22,2019.0,1.0
153,American Utopia,2019/9/15,686.0,56.0,580.0,80.0,0.0,0.0,521.0,47.0,1506.0,215.0,Upcoming,Play,580,0.0,9,15,2019.0,1.0
154,American Utopia,2019/9/8,630.0,49.0,500.0,100.0,0.0,0.0,474.0,18.0,1291.0,95.0,Upcoming,Play,500,0.0,9,8,2019.0,1.0
155,American Utopia,2019/9/1,581.0,45.0,400.0,108.0,0.0,0.0,456.0,64.0,1196.0,107.0,Upcoming,Play,400,0.0,9,1,2019.0,1.0
156,American Utopia,2019/8/25,536.0,27.0,292.0,69.0,0.0,0.0,392.0,25.0,1089.0,77.0,Upcoming,Play,292,0.0,8,25,2019.0,1.0
157,American Utopia,2019/8/18,509.0,22.0,223.0,-6.0,0.0,0.0,367.0,19.0,1012.0,53.0,Upcoming,Play,223,0.0,8,18,2019.0,1.0
158,American Utopia,2019/8/11,487.0,21.0,229.0,-210.0,0.0,0.0,348.0,19.0,959.0,38.0,Upcoming,Play,229,0.0,8,11,2019.0,1.0
159,American Utopia,2019/8/4,466.0,23.0,439.0,311.0,0.0,0.0,329.0,8.0,921.0,33.0,Upcoming,Play,439,0.0,8,4,2019.0,1.0
160,American Utopia,2019/7/28,443.0,0.0,128.0,0.0,0.0,0.0,321.0,0.0,888.0,0.0,Upcoming,Play,128,0.0,7,28,2019.0,1.0
161,Beautiful,2019/9/29,52154.0,28.0,2835.0,-1716.0,137600.0,527.0,15339.0,4.0,25130.0,51.0,Current,Musical,2835,137600.0,9,29,2019.0,1.0
162,Beautiful,2019/9/22,52126.0,74.0,4551.0,2740.0,137073.0,581.0,15335.0,33.0,25079.0,-1.0,Current,Musical,4551,137073.0,9,22,2019.0,1.0
163,Beautiful,2019/9/15,52052.0,12.0,1811.0,86.0,136492.0,621.0,15302.0,12.0,25080.0,24.0,Current,Musical,1811,136492.0,9,15,2019.0,1.0
164,Beautiful,2019/9/8,52040.0,20.0,1725.0,34.0,135871.0,578.0,15290.0,13.0,25056.0,49.0,Current,Musical,1725,135871.0,9,8,2019.0,1.0
165,Beautiful,2019/9/1,52020.0,36.0,1691.0,-1732.0,135293.0,479.0,15277.0,19.0,25007.0,37.0,Current,Musical,1691,135293.0,9,1,2019.0,1.0
166,Beautiful,2019/8/25,51984.0,28.0,3423.0,1573.0,134814.0,475.0,15258.0,7.0,24970.0,25.0,Current,Musical,3423,134814.0,8,25,2019.0,1.0
167,Beautiful,2019/8/18,51956.0,29.0,1850.0,-357.0,134339.0,492.0,15251.0,16.0,24945.0,46.0,Current,Musical,1850,134339.0,8,18,2019.0,1.0
168,Beautiful,2019/8/11,51927.0,26.0,2207.0,-366.0,133847.0,366.0,15235.0,7.0,24899.0,75.0,Current,Musical,2207,133847.0,8,11,2019.0,1.0
169,Beautiful,2019/8/4,51901.0,36.0,2573.0,708.0,133481.0,408.0,15228.0,12.0,24824.0,39.0,Current,Musical,2573,133481.0,8,4,2019.0,1.0
170,Beautiful,2019/7/28,51865.0,22.0,1865.0,-1924.0,133073.0,287.0,15216.0,16.0,24785.0,62.0,Current,Musical,1865,133073.0,7,28,2019.0,1.0
171,Beautiful,2019/7/22,51843.0,35.0,3789.0,1869.0,132786.0,324.0,15200.0,41.0,24723.0,196.0,Current,Musical,3789,132786.0,7,22,2019.0,1.0
172,Beautiful,2019/7/14,51808.0,17.0,1920.0,-23.0,132462.0,283.0,15159.0,9.0,24527.0,31.0,Current,Musical,1920,132462.0,7,14,2019.0,1.0
173,Beautiful,2019/7/7,51791.0,53.0,1943.0,-1151.0,132179.0,280.0,15150.0,31.0,24496.0,97.0,Current,Musical,1943,132179.0,7,7,2019.0,1.0
174,Beautiful,2019/6/30,51738.0,40.0,3094.0,1510.0,131899.0,263.0,15119.0,26.0,24399.0,58.0,Current,Musical,3094,131899.0,6,30,2019.0,1.0
175,Beautiful,2019/6/23,51698.0,26.0,1584.0,-298.0,131636.0,237.0,15093.0,-10.0,24341.0,75.0,Current,Musical,1584,131636.0,6,23,2019.0,1.0
176,Beautiful,2019/6/16,51672.0,41.0,1882.0,-170.0,131399.0,284.0,15103.0,24.0,24266.0,70.0,Current,Musical,1882,131399.0,6,16,2019.0,1.0
177,Beautiful,2019/6/9,51631.0,33.0,2052.0,515.0,131115.0,258.0,15079.0,5.0,24196.0,33.0,Current,Musical,2052,131115.0,6,9,2019.0,1.0
178,Beautiful,2019/6/2,51598.0,23.0,1537.0,352.0,130857.0,241.0,15074.0,16.0,24163.0,91.0,Current,Musical,1537,130857.0,6,2,2019.0,1.0
179,Beautiful,2019/5/26,51575.0,25.0,1185.0,-1367.0,130616.0,255.0,15058.0,21.0,24072.0,24.0,Current,Musical,1185,130616.0,5,26,2019.0,1.0
180,Beautiful,2019/5/19,51550.0,47.0,2552.0,-133.0,130361.0,306.0,15037.0,40.0,24048.0,15.0,Current,Musical,2552,130361.0,5,19,2019.0,1.0
181,Beautiful,2019/5/12,51503.0,75.0,2685.0,747.0,130055.0,339.0,14997.0,46.0,24033.0,116.0,Current,Musical,2685,130055.0,5,12,2019.0,1.0
182,Beautiful,2019/5/5,51428.0,26.0,1938.0,-366.181818181818,129716.0,382.0,14951.0,-12.0,23917.0,45.0,Current,Musical,1938,129716.0,5,5,2019.0,1.0
183,Beautiful,2019/4/28,51402.0,27.0,2304.181818181818,0.0,129334.0,421.0,14963.0,-1.0,23872.0,14.0,Current,Musical,0,129334.0,4,28,2019.0,1.0
184,Beautiful,2019/4/21,51375.0,24.0,2304.181818181818,0.0,128913.0,299.0,14964.0,4.0,23858.0,-11.0,Current,Musical,0,128913.0,4,21,2019.0,1.0
185,Beautiful,2019/4/14,51351.0,24.0,2304.181818181818,997.181818181818,128614.0,342.0,14960.0,14.0,23869.0,-27.0,Current,Musical,0,128614.0,4,14,2019.0,1.0
186,Beautiful,2019/4/7,51327.0,18.0,1307.0,-255.0,128272.0,358.0,14946.0,2.0,23896.0,47.0,Current,Musical,1307,128272.0,4,7,2019.0,1.0
187,Beautiful,2019/3/31,51309.0,13.0,1562.0,-271.0,127914.0,349.0,14944.0,12.0,23849.0,38.0,Current,Musical,1562,127914.0,3,31,2019.0,1.0
188,Beautiful,2019/3/24,51296.0,33.0,1833.0,298.0,127565.0,441.0,14932.0,8.0,23811.0,58.0,Current,Musical,1833,127565.0,3,24,2019.0,1.0
189,Beautiful,2019/3/17,51263.0,25.0,1535.0,-113.0,127124.0,364.0,14924.0,21.0,23753.0,141.0,Current,Musical,1535,127124.0,3,17,2019.0,1.0
190,Beautiful,2019/3/10,51238.0,39.0,1648.0,-321.0,126760.0,428.0,14903.0,7.0,23612.0,22.0,Current,Musical,1648,126760.0,3,10,2019.0,1.0
191,Beautiful,2019/3/3,51199.0,42.0,1969.0,-528.0,126332.0,452.0,14896.0,6.0,23590.0,30.0,Current,Musical,1969,126332.0,3,3,2019.0,1.0
192,Beautiful,2019/2/24,51157.0,42.0,2497.0,203.0,125880.0,498.0,14890.0,22.0,23560.0,36.0,Current,Musical,2497,125880.0,2,24,2019.0,1.0
193,Beautiful,2019/2/17,51115.0,48.0,2294.0,-860.0,125382.0,590.0,14868.0,0.0,23524.0,69.0,Current,Musical,2294,125382.0,2,17,2019.0,1.0
194,Beautiful,2019/2/10,51067.0,58.0,3154.0,-2777.0,124792.0,680.0,14868.0,15.0,23455.0,36.0,Current,Musical,3154,124792.0,2,10,2019.0,-1.0
195,Beautiful,2019/2/3,51009.0,66.0,5931.0,-1717.0,124112.0,510.0,14853.0,0.0,23419.0,38.0,Current,Musical,5931,124112.0,2,3,2019.0,-1.0
196,Beautiful,2019/1/27,50943.0,55.0,7648.0,-685.0,123602.0,674.0,14853.0,-5.0,23381.0,57.0,Current,Musical,7648,123602.0,1,27,2019.0,1.0
197,Beautiful,2019/1/20,50888.0,99.0,8333.0,3145.0,122928.0,576.0,14858.0,18.0,23324.0,172.0,Current,Musical,8333,122928.0,1,20,2019.0,-1.0
198,Beautiful,2019/1/13,50789.0,142.0,5188.0,3193.0,122352.0,574.0,14840.0,52.0,23152.0,226.0,Current,Musical,5188,122352.0,1,13,2019.0,-1.0
199,Beautiful,2019/1/6,50647.0,19.0,1995.0,385.0,121778.0,458.0,14788.0,7.0,22926.0,-8.0,Current,Musical,1995,121778.0,1,6,2019.0,1.0
200,Beautiful,2018/12/30,50628.0,51.0,1610.0,-589.0,121320.0,1585.0,14781.0,21.0,22934.0,-97.0,Current,Musical,1610,121320.0,12,30,2018.0,1.0
201,Beautiful,2018/12/10,50577.0,18.0,2199.0,654.0,119735.0,487.0,14760.0,-4.0,23031.0,-60.0,Current,Musical,2199,119735.0,12,10,2018.0,1.0
202,Beautiful,2018/12/3,50559.0,14.0,1545.0,291.0,119248.0,443.0,14764.0,17.0,23091.0,-50.0,Current,Musical,1545,119248.0,12,3,2018.0,1.0
203,Beautiful,2018/11/26,50545.0,25.0,1254.0,-1859.0,118805.0,419.0,14747.0,15.0,23141.0,55.0,Current,Musical,1254,118805.0,11,26,2018.0,1.0
204,Beautiful,2018/11/18,50520.0,17.0,3113.0,849.0,118386.0,449.0,14732.0,10.0,23086.0,29.0,Current,Musical,3113,118386.0,11,18,2018.0,1.0
205,Beautiful,2018/11/12,50503.0,16.0,2264.0,-37.0,117937.0,398.0,14722.0,-34.0,23057.0,17.0,Current,Musical,2264,117937.0,11,12,2018.0,1.0
206,Beautiful,2018/11/4,50487.0,41.0,2301.0,-173.0,117539.0,474.0,14756.0,30.0,23040.0,9.0,Current,Musical,2301,117539.0,11,4,2018.0,1.0
207,Beautiful,2018/10/28,50446.0,58.0,2474.0,833.0,117065.0,409.0,14726.0,13.0,23031.0,59.0,Current,Musical,2474,117065.0,10,28,2018.0,1.0
208,Beautiful,2018/10/21,50388.0,29.0,1641.0,-241.0,116656.0,378.0,14713.0,-4.0,22972.0,94.0,Current,Musical,1641,116656.0,10,21,2018.0,1.0
209,Beautiful,2018/10/14,50359.0,22.0,1882.0,-542.0,116278.0,344.0,14717.0,8.0,22878.0,91.0,Current,Musical,1882,116278.0,10,14,2018.0,1.0
210,Beautiful,2018/10/7,50337.0,29.0,2424.0,1179.0,115934.0,259.0,14709.0,45.0,22787.0,44.0,Current,Musical,2424,115934.0,10,7,2018.0,1.0
211,Beautiful,2018/9/30,50308.0,1458.0,1245.0,-2321.0,115675.0,3709.0,14664.0,157.0,22743.0,548.0,Current,Musical,1245,115675.0,9,30,2018.0,-1.0
212,Beautiful,2018/7/30,48850.0,1.0,3566.0,0.0,111966.0,0.0,14507.0,0.0,22195.0,538.0,Current,Musical,3566,111966.0,7,30,2018.0,1.0
213,Beautiful,2018/7/23,48849.0,470.0,3566.0,297.0,111966.0,546.0,14507.0,188.0,21657.0,609.0,Current,Musical,3566,111966.0,7,23,2018.0,1.0
214,Beautiful,2018/7/16,48379.0,435.0,3269.0,-734.0,111420.0,484.0,14319.0,246.0,21048.0,474.0,Current,Musical,3269,111420.0,7,16,2018.0,1.0
215,Beautiful,2018/7/9,47944.0,75.0,4003.0,1265.0,110936.0,517.0,14073.0,53.0,20574.0,233.0,Current,Musical,4003,110936.0,7,9,2018.0,1.0
216,Beautiful,2018/7/2,47869.0,86.0,2738.0,495.0,110419.0,386.0,14020.0,47.0,20341.0,477.0,Current,Musical,2738,110419.0,7,2,2018.0,1.0
217,Beautiful,2018/6/25,47783.0,42.0,2243.0,-366.6851851851852,110033.0,502.5,13973.0,34.0,19864.0,147.0,Current,Musical,2243,110033.0,6,25,2018.0,1.0
218,Beautiful,2018/6/18,47741.0,191.0,2609.685185185185,-3475.314814814815,109530.5,502.5,13939.0,135.0,19717.0,999.0,Current,Musical,0,109530.5,6,18,2018.0,1.0
219,Beautiful,2018/6/11,47550.0,364.0,6085.0,4390.0,109028.0,460.0,13804.0,279.0,18718.0,1842.0,Current,Musical,6085,109028.0,6,11,2018.0,-1.0
220,Beautiful,2018/6/4,47186.0,113.0,1695.0,177.0,108568.0,351.0,13525.0,109.0,16876.0,1454.0,Current,Musical,1695,108568.0,6,4,2018.0,1.0
221,Beautiful,2018/5/28,47073.0,116.0,1518.0,-1399.0,108217.0,438.0,13416.0,38.0,15422.0,192.0,Current,Musical,1518,108217.0,5,28,2018.0,1.0
222,Beautiful,2018/5/21,46957.0,204.0,2917.0,-2750.0,107779.0,481.0,13378.0,24.0,15230.0,65.0,Current,Musical,2917,107779.0,5,21,2018.0,-1.0
223,Beautiful,2018/5/14,46753.0,394.0,5667.0,3658.0,107298.0,458.0,13354.0,322.0,15165.0,260.0,Current,Musical,5667,107298.0,5,14,2018.0,-1.0
224,Beautiful,2018/5/7,46359.0,110.0,2009.0,641.0,106840.0,417.0,13032.0,-4.0,14905.0,60.0,Current,Musical,2009,106840.0,5,7,2018.0,1.0
225,Beautiful,2018/4/30,46249.0,26.0,1368.0,329.0,106423.0,469.0,13036.0,18.0,14845.0,55.0,Current,Musical,1368,106423.0,4,30,2018.0,1.0
226,Beautiful,2018/4/23,46223.0,38.0,1039.0,-665.0,105954.0,314.0,13018.0,22.0,14790.0,55.0,Current,Musical,1039,105954.0,4,23,2018.0,1.0
227,Beautiful,2018/4/16,46185.0,22.0,1704.0,-294.0,105640.0,501.0,12996.0,13.0,14735.0,53.0,Current,Musical,1704,105640.0,4,16,2018.0,1.0
228,Beautiful,2018/4/9,46163.0,12.0,1998.0,291.0,105139.0,453.0,12983.0,18.0,14682.0,62.0,Current,Musical,1998,105139.0,4,9,2018.0,1.0
229,Beautiful,2018/4/2,46151.0,66.0,1707.0,-603.0,104686.0,500.0,12965.0,19.0,14620.0,146.0,Current,Musical,1707,104686.0,4,2,2018.0,1.0
230,Beautiful,2018/3/26,46085.0,72.0,2310.0,438.0,104186.0,379.0,12946.0,10.0,14474.0,87.0,Current,Musical,2310,104186.0,3,26,2018.0,1.0
231,Beautiful,2018/3/19,46013.0,87.0,1872.0,-332.0,103807.0,456.0,12936.0,52.0,14387.0,194.0,Current,Musical,1872,103807.0,3,19,2018.0,1.0
232,Beautiful,2018/3/12,45926.0,97.0,2204.0,130.0,103351.0,472.0,12884.0,20.0,14193.0,214.0,Current,Musical,2204,103351.0,3,12,2018.0,1.0
233,Beautiful,2018/3/5,45829.0,78.0,2074.0,318.0,102879.0,481.0,12864.0,15.0,13979.0,87.0,Current,Musical,2074,102879.0,3,5,2018.0,1.0
234,Beautiful,2018/2/26,45751.0,58.0,1756.0,-141.0,102398.0,528.0,12849.0,14.0,13892.0,79.0,Current,Musical,1756,102398.0,2,26,2018.0,1.0
235,Beautiful,2018/2/19,45693.0,68.0,1897.0,-1468.0,101870.0,519.0,12835.0,2.0,13813.0,76.0,Current,Musical,1897,101870.0,2,19,2018.0,1.0
236,Beautiful,2018/2/12,45625.0,139.0,3365.0,-2746.0,101351.0,586.0,12833.0,50.0,13737.0,92.0,Current,Musical,3365,101351.0,2,12,2018.0,-1.0
237,Beautiful,2018/2/5,45486.0,209.0,6111.0,2451.0,100765.0,568.0,12783.0,24.0,13645.0,70.0,Current,Musical,6111,100765.0,2,5,2018.0,-1.0
238,Beautiful,2018/1/29,45277.0,87.0,3660.0,1055.0,100197.0,638.0,12759.0,14.0,13575.0,109.0,Current,Musical,3660,100197.0,1,29,2018.0,1.0
239,Beautiful,2018/1/22,45190.0,82.0,2605.0,662.0,99559.0,577.0,12745.0,30.0,13466.0,77.0,Current,Musical,2605,99559.0,1,22,2018.0,1.0
240,Beautiful,2018/1/15,45108.0,95.0,1943.0,58.0,98982.0,565.0,12715.0,31.0,13389.0,60.0,Current,Musical,1943,98982.0,1,15,2018.0,1.0
241,Beautiful,2018/1/8,45013.0,77.0,1885.0,259.0,98417.0,507.0,12684.0,-3.0,13329.0,96.0,Current,Musical,1885,98417.0,1,8,2018.0,1.0
242,Beautiful,2018/1/2,44936.0,73.0,1626.0,11.0,97910.0,620.0,12687.0,14.0,13233.0,117.0,Current,Musical,1626,97910.0,1,2,2018.0,1.0
243,Beautiful,2017/12/26,44863.0,126.0,1615.0,-295.0,97290.0,303.0,12673.0,17.0,13116.0,74.0,Current,Musical,1615,97290.0,12,26,2017.0,1.0
244,Beautiful,2017/12/18,44737.0,127.0,1910.0,302.0,96987.0,469.0,12656.0,13.0,13042.0,85.0,Current,Musical,1910,96987.0,12,18,2017.0,1.0
245,Beautiful,2017/12/11,44610.0,93.0,1608.0,-108.0,96518.0,544.0,12643.0,12.0,12957.0,38.0,Current,Musical,1608,96518.0,12,11,2017.0,1.0
246,Beautiful,2017/12/4,44517.0,79.0,1716.0,421.0,95974.0,528.0,12631.0,24.0,12919.0,113.0,Current,Musical,1716,95974.0,12,4,2017.0,1.0
247,Beautiful,2017/11/27,44438.0,80.0,1295.0,-91.0,95446.0,495.0,12607.0,15.0,12806.0,175.0,Current,Musical,1295,95446.0,11,27,2017.0,1.0
248,Beautiful,2017/11/20,44358.0,80.0,1386.0,-20.0,94951.0,448.0,12592.0,13.0,12631.0,25.0,Current,Musical,1386,94951.0,11,20,2017.0,1.0
249,Beautiful,2017/11/13,44278.0,75.0,1406.0,-233.0,94503.0,476.0,12579.0,10.0,12606.0,46.0,Current,Musical,1406,94503.0,11,13,2017.0,1.0
250,Beautiful,2017/11/6,44203.0,42.0,1639.0,394.0,94027.0,448.0,12569.0,3.0,12560.0,35.0,Current,Musical,1639,94027.0,11,6,2017.0,1.0
251,Beautiful,2017/10/30,44161.0,53.0,1245.0,-193.0,93579.0,428.0,12566.0,22.0,12525.0,22.0,Current,Musical,1245,93579.0,10,30,2017.0,1.0
252,Beautiful,2017/10/23,44108.0,52.0,1438.0,78.0,93151.0,458.0,12544.0,8.0,12503.0,35.0,Current,Musical,1438,93151.0,10,23,2017.0,1.0
253,Beautiful,2017/10/16,44056.0,53.0,1360.0,-147.0,92693.0,533.0,12536.0,27.0,12468.0,31.0,Current,Musical,1360,92693.0,10,16,2017.0,1.0
254,Beautiful,2017/10/9,44003.0,54.0,1507.0,-504.0,92160.0,471.0,12509.0,7.0,12437.0,25.0,Current,Musical,1507,92160.0,10,9,2017.0,1.0
255,Beautiful,2017/10/2,43949.0,92.0,2011.0,1333.0,91689.0,461.0,12502.0,25.0,12412.0,68.0,Current,Musical,2011,91689.0,10,2,2017.0,1.0
256,Beautiful,2017/9/25,43857.0,30.0,678.0,-1727.0,91228.0,395.0,12477.0,35.0,12344.0,38.0,Current,Musical,678,91228.0,9,25,2017.0,1.0
257,Beautiful,2017/9/18,43827.0,144.0,2405.0,275.0,90833.0,574.0,12442.0,25.0,12306.0,284.0,Current,Musical,2405,90833.0,9,18,2017.0,1.0
258,Beautiful,2017/9/11,43683.0,117.0,2130.0,-161.0,90259.0,499.0,12417.0,32.0,12022.0,46.0,Current,Musical,2130,90259.0,9,11,2017.0,1.0
259,Beautiful,2017/9/4,43566.0,157.0,2291.0,-993.0,89760.0,466.0,12385.0,15.0,11976.0,34.0,Current,Musical,2291,89760.0,9,4,2017.0,1.0
260,Beautiful,2017/8/28,43409.0,194.0,3284.0,-1285.0,89294.0,455.0,12370.0,37.0,11942.0,114.0,Current,Musical,3284,89294.0,8,28,2017.0,1.0
261,Beautiful,2017/8/21,43215.0,216.0,4569.0,3043.0,88839.0,488.0,12333.0,45.0,11828.0,87.0,Current,Musical,4569,88839.0,8,21,2017.0,-1.0
262,Beautiful,2017/8/14,42999.0,140.0,1526.0,-242.0,88351.0,536.0,12288.0,21.0,11741.0,19.0,Current,Musical,1526,88351.0,8,14,2017.0,1.0
263,Beautiful,2017/8/7,42859.0,172.0,1768.0,-709.0,87815.0,448.0,12267.0,25.0,11722.0,24.0,Current,Musical,1768,87815.0,8,7,2017.0,1.0
264,Beautiful,2017/7/31,42687.0,163.0,2477.0,1421.0,87367.0,641.0,12242.0,23.0,11698.0,34.0,Current,Musical,2477,87367.0,7,31,2017.0,1.0
265,Beautiful,2017/7/24,42524.0,24.0,1056.0,-71.0,86726.0,447.0,12219.0,13.0,11664.0,31.0,Current,Musical,1056,86726.0,7,24,2017.0,1.0
266,Beautiful,2017/7/17,42500.0,54.0,1127.0,-102.0,86279.0,499.0,12206.0,35.0,11633.0,33.0,Current,Musical,1127,86279.0,7,17,2017.0,1.0
267,Beautiful,2017/7/9,42446.0,39.0,1229.0,-1412.0,85780.0,396.0,12171.0,22.0,11600.0,16.0,Current,Musical,1229,85780.0,7,9,2017.0,1.0
268,Beautiful,2017/7/2,42407.0,83.0,2641.0,749.0,85384.0,475.0,12149.0,39.0,11584.0,20.0,Current,Musical,2641,85384.0,7,2,2017.0,1.0
269,Beautiful,2017/6/25,42324.0,0.0,1892.0,0.0,84909.0,0.0,12110.0,0.0,11564.0,0.0,Current,Musical,1892,84909.0,6,25,2017.0,1.0
270,Beetlejuice,2019/9/29,39237.0,465.0,6733.0,554.0,31756.0,1178.0,20024.0,1046.0,120672.0,7318.0,Current,Musical,6733,31756.0,9,29,2019.0,1.0
271,Beetlejuice,2019/9/22,38772.0,452.0,6179.0,2459.0,30578.0,1334.0,18978.0,1136.0,113354.0,5702.0,Current,Musical,6179,30578.0,9,22,2019.0,1.0
272,Beetlejuice,2019/9/15,38320.0,291.0,3720.0,355.0,29244.0,1456.0,17842.0,677.0,107652.0,4576.0,Current,Musical,3720,29244.0,9,15,2019.0,1.0
273,Beetlejuice,2019/9/8,38029.0,253.0,3365.0,91.0,27788.0,1265.0,17165.0,640.0,103076.0,3988.0,Current,Musical,3365,27788.0,9,8,2019.0,1.0
274,Beetlejuice,2019/9/1,37776.0,303.0,3274.0,-701.0,26523.0,1315.0,16525.0,783.0,99088.0,5254.0,Current,Musical,3274,26523.0,9,1,2019.0,1.0
275,Beetlejuice,2019/8/25,37473.0,250.0,3975.0,-1188.0,25208.0,1356.0,15742.0,719.0,93834.0,3465.0,Current,Musical,3975,25208.0,8,25,2019.0,1.0
276,Beetlejuice,2019/8/18,37223.0,342.0,5163.0,-2003.0,23852.0,1304.0,15023.0,981.0,90369.0,4353.0,Current,Musical,5163,23852.0,8,18,2019.0,1.0
277,Beetlejuice,2019/8/11,36881.0,317.0,7166.0,2231.0,22548.0,1287.0,14042.0,719.0,86016.0,3716.0,Current,Musical,7166,22548.0,8,11,2019.0,1.0
278,Beetlejuice,2019/8/4,36564.0,372.0,4935.0,-506.0,21261.0,1361.0,13323.0,647.0,82300.0,3701.0,Current,Musical,4935,21261.0,8,4,2019.0,1.0
279,Beetlejuice,2019/7/28,36192.0,358.0,5441.0,834.0,19900.0,1278.0,12676.0,633.0,78599.0,3650.0,Current,Musical,5441,19900.0,7,28,2019.0,1.0
280,Beetlejuice,2019/7/22,35834.0,417.0,4607.0,-4374.0,18622.0,1296.0,12043.0,465.0,74949.0,2970.0,Current,Musical,4607,18622.0,7,22,2019.0,1.0
281,Beetlejuice,2019/7/14,35417.0,689.0,8981.0,4079.0,17326.0,1251.0,11578.0,550.0,71979.0,3036.0,Current,Musical,8981,17326.0,7,14,2019.0,1.0
282,Beetlejuice,2019/7/7,34728.0,312.0,4902.0,-3574.0,16075.0,1323.0,11028.0,400.0,68943.0,2974.0,Current,Musical,4902,16075.0,7,7,2019.0,1.0
283,Beetlejuice,2019/6/30,34416.0,459.0,8476.0,-393.0,14752.0,1447.0,10628.0,671.0,65969.0,4087.0,Current,Musical,8476,14752.0,6,30,2019.0,1.0
284,Beetlejuice,2019/6/23,33957.0,1033.0,8869.0,-8948.0,13305.0,1184.0,9957.0,1061.0,61882.0,5009.0,Current,Musical,8869,13305.0,6,23,2019.0,1.0
285,Beetlejuice,2019/6/16,32924.0,3366.0,17817.0,6950.0,12121.0,1196.0,8896.0,1081.0,56873.0,7120.0,Current,Musical,17817,12121.0,6,16,2019.0,1.0
286,Beetlejuice,2019/6/9,29558.0,2491.0,10867.0,3501.0,10925.0,1191.0,7815.0,961.0,49753.0,3798.0,Current,Musical,10867,10925.0,6,9,2019.0,1.0
287,Beetlejuice,2019/6/2,27067.0,1362.0,7366.0,1984.0,9734.0,1026.0,6854.0,179.0,45955.0,1991.0,Current,Musical,7366,9734.0,6,2,2019.0,1.0
288,Beetlejuice,2019/5/26,25705.0,659.0,5382.0,-636.0,8708.0,1186.0,6675.0,159.0,43964.0,1604.0,Current,Musical,5382,8708.0,5,26,2019.0,1.0
289,Beetlejuice,2019/5/19,25046.0,546.0,6018.0,-227.0,7522.0,1077.0,6516.0,198.0,42360.0,1189.0,Current,Musical,6018,7522.0,5,19,2019.0,1.0
290,Beetlejuice,2019/5/12,24500.0,787.0,6245.0,-15615.0,6445.0,1060.0,6318.0,331.0,41171.0,1767.0,Current,Musical,6245,6445.0,5,12,2019.0,1.0
291,Beetlejuice,2019/5/5,23713.0,1847.0,21860.0,14526.318181818182,5385.0,795.0,5987.0,499.0,39404.0,2810.0,Current,Musical,21860,5385.0,5,5,2019.0,1.0
292,Beetlejuice,2019/4/28,21866.0,1602.0,7333.681818181818,0.0,4590.0,983.0,5488.0,652.0,36594.0,4251.0,Current,Musical,0,4590.0,4,28,2019.0,1.0
293,Beetlejuice,2019/4/21,20264.0,8096.0,7333.681818181818,0.0,3607.0,860.0,4836.0,443.0,32343.0,4233.0,Current,Musical,0,3607.0,4,21,2019.0,-1.0
294,Beetlejuice,2019/4/14,12168.0,261.0,7333.681818181818,2548.681818181818,2747.0,810.0,4393.0,174.0,28110.0,1088.0,Current,Musical,0,2747.0,4,14,2019.0,1.0
295,Beetlejuice,2019/4/7,11907.0,328.0,4785.0,-4045.0,1937.0,998.0,4219.0,254.0,27022.0,1360.0,Current,Musical,4785,1937.0,4,7,2019.0,-1.0
296,Beetlejuice,2019/3/31,11579.0,1082.0,8830.0,2457.0,939.0,314.0,3965.0,293.0,25662.0,1658.0,Upcoming,Musical,8830,939.0,3,31,2019.0,1.0
297,Beetlejuice,2019/3/24,10497.0,471.0,6373.0,1679.0,625.0,17.0,3672.0,167.0,24004.0,1219.0,Upcoming,Musical,6373,625.0,3,24,2019.0,1.0
298,Beetlejuice,2019/3/17,10026.0,260.0,4694.0,-941.0,608.0,11.0,3505.0,68.0,22785.0,660.0,Upcoming,Musical,4694,608.0,3,17,2019.0,1.0
299,Beetlejuice,2019/3/10,9766.0,667.0,5635.0,285.0,597.0,4.0,3437.0,54.0,22125.0,251.0,Upcoming,Musical,5635,597.0,3,10,2019.0,1.0
300,Beetlejuice,2019/3/3,9099.0,280.0,5350.0,228.0,593.0,7.0,3383.0,77.0,21874.0,619.0,Upcoming,Musical,5350,593.0,3,3,2019.0,1.0
301,Beetlejuice,2019/2/24,8819.0,272.0,5122.0,-1512.0,586.0,9.0,3306.0,50.0,21255.0,653.0,Upcoming,Musical,5122,586.0,2,24,2019.0,1.0
302,Beetlejuice,2019/2/17,8547.0,465.0,6634.0,984.0,577.0,5.0,3256.0,54.0,20602.0,669.0,Upcoming,Musical,6634,577.0,2,17,2019.0,1.0
303,Beetlejuice,2019/2/10,8082.0,313.0,5650.0,3785.0,572.0,7.0,3202.0,140.0,19933.0,610.0,Upcoming,Musical,5650,572.0,2,10,2019.0,1.0
304,Beetlejuice,2019/2/3,7769.0,125.0,1865.0,-1332.0,565.0,0.0,3062.0,43.0,19323.0,374.0,Upcoming,Musical,1865,565.0,2,3,2019.0,1.0
